congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
105,Senate,2,1,"{'bill_id': '-105', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1998-01-28,"{'yes': 43, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",nomination-ann l. aiken to be u.s. district judge for the OR district,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 24, 'no': 30, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1052/vote_105_2_00001.xml,,,14:15:00,"{'yes': 67, 'no': 30, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00001,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/2/votes/1.json
105,Senate,2,2,"{'bill_id': '-105', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1998-02-03,"{'yes': 42, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","nomination- carlos r. moreno, to be u.s. district judge of central CA",,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 54, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1052/vote_105_2_00002.xml,,,12:01:00,"{'yes': 96, 'no': 0, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00002,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/2/votes/2.json
105,Senate,2,3,"{'bill_id': '-105', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1998-02-03,"{'yes': 42, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","nomination- christine miller, for judge of u.s. court of fed'l claims",,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 54, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1052/vote_105_2_00003.xml,,,12:29:00,"{'yes': 96, 'no': 0, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00003,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/2/votes/3.json
105,Senate,2,4,"{'bill_id': 's.1575-105', 'number': 'S..1575', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1998-02-04,"{'yes': 35, 'no': 9, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",robb amendment (SP 1575); To provide an orderly process for the renaming of existing Federal facilities.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 0, 'no': 54, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1052/vote_105_2_00004.xml,,,10:37:00,"{'yes': 35, 'no': 63, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00004,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/2/votes/4.json
105,Senate,2,5,"{'bill_id': 's.1575-105', 'number': 'S..1575', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1998-02-04,"{'yes': 10, 'no': 34, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}","Motion to table reid amdt no. 1640; To redesignate the J. Edgar Hoover FBI Building in Washington, District of Columbia, as the 'Federal Bureau of Investigation Building.'",,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 52, 'no': 2, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1052/vote_105_2_00005.xml,,,11:14:00,"{'yes': 62, 'no': 36, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00005,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/2/votes/5.json
105,Senate,2,6,"{'bill_id': 's.1575-105', 'number': 'S..1575', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1998-02-04,"{'yes': 34, 'no': 10, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",daschle amdt no. 1642; To require approval by the Metropolitan Washington Airports Authority of the renaming of Washington National Airport as the Ronald Reagan National Airport.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 1, 'no': 53, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1052/vote_105_2_00006.xml,,,11:40:00,"{'yes': 35, 'no': 63, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00006,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/2/votes/6.json
105,Senate,2,7,"{'bill_id': 's1575-105', 'number': 'S.1575', 'sponsor_id': 'C000813', 'api_uri': 'https://api.propublica.org/congress/v1/105/bills/s1575.json', 'title': ""A bill to rename the Washington National Airport located in the District of Columbia and Virginia as the 'Ronald Reagan Washington National Airport'."", 'latest_action': 'Became Public Law No: 105-154.'}",1998-02-04,"{'yes': 22, 'no': 22, 'present': 0, 'not_voting': 1, 'majority_position': 'None'}",s.1575; A bill to rename the Washington National Airport located in the District of Columbia and Virginia as the 'Ronald Reagan Washington National Airport'.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage of the Bill,,"{'yes': 54, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1052/vote_105_2_00007.xml,,,12:00:00,"{'yes': 76, 'no': 22, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00007,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/2/votes/7.json
105,Senate,2,8,"{'bill_id': '-105', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1998-02-10,"{'yes': 44, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",cloture motion re: nomination of David Satcher,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Cloture on the Motion to Proceed,,"{'yes': 31, 'no': 23, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1052/vote_105_2_00008.xml,,,11:02:00,"{'yes': 75, 'no': 23, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00008,3/5,https://api.propublica.org/congress/v1/105/senate/sessions/2/votes/8.json
105,Senate,2,9,"{'bill_id': '-105', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1998-02-10,"{'yes': 44, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Nomination David Satcher (TN) to be Asst. Secretary of H.H.S. and Surgeon General,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 19, 'no': 35, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1052/vote_105_2_00009.xml,,,11:32:00,"{'yes': 63, 'no': 35, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00009,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/2/votes/9.json
105,Senate,2,10,"{'bill_id': 's1601-105', 'number': 'S.1601', 'sponsor_id': 'L000447', 'api_uri': 'https://api.propublica.org/congress/v1/105/bills/s1601.json', 'title': 'A bill to amend title 18, United States Code, to prohibit the use of somatic cell nuclear transfer technology for purposes of human cloning.', 'latest_action': 'Cloture on the motion to proceed to consideration not invoked in Senate by Yea-Nay Vote. 42-54. Record Vote No: 10.'}",1998-02-11,"{'yes': 0, 'no': 42, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",motion to invoke cloture on motion to proceed to consider s.1601; Human Cloning Prohibition Act,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 42, 'no': 12, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1052/vote_105_2_00010.xml,,,10:02:00,"{'yes': 42, 'no': 54, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00010,3/5,https://api.propublica.org/congress/v1/105/senate/sessions/2/votes/10.json
