congress,chamber,session,roll_call,bill,date,democratic,description,independent,question,question_text,republican,result,source,time,total,url,vote_type,vote_uri
108,House,1,1,"{'bill_id': 'quorum-108', 'number': 'QUORUM', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-07,"{'yes': 0, 'no': 0, 'present': 203, 'not_voting': 2, 'majority_position': 'None'}",,"{'yes': 0, 'no': 0, 'present': 1, 'not_voting': 0}",Call By States,,"{'yes': 0, 'no': 0, 'present': 228, 'not_voting': 1, 'majority_position': 'None'}",Passed,http://clerk.house.gov/evs/2003/roll001.xml,12:30:00,"{'yes': 0, 'no': 0, 'present': 432, 'not_voting': 3}",http://clerk.house.gov/evs/2003/roll001.xml,QUORUM,https://api.propublica.org/congress/v1/108/house/sessions/1/votes/1.json
108,House,1,2,"{'bill_id': '-108', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-07,"{'Pelosi': 200, 'Present': 3, 'Not Voting': 1, 'Murtha': 1}",,{'Pelosi': 1},Election of the Speaker,,"{'Hastert': 227, 'Pelosi': 1, 'Present': 1}",Hastert,http://clerk.house.gov/evs/2003/roll002.xml,12:50:00,"{'Pelosi': 202, 'Hastert': 227, 'Present': 4, 'Not Voting': 1, 'Murtha': 1}",http://clerk.house.gov/evs/2003/roll002.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/108/house/sessions/1/votes/2.json
108,House,1,3,"{'bill_id': 'hres5-108', 'number': 'H.RES.5', 'sponsor_id': 'D000217', 'api_uri': 'https://api.propublica.org/congress/v1/108/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Eighth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2003-01-07,"{'yes': 198, 'no': 0, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Adopting Rules for the One Hundred Eighth Congress,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On motion to commit with instructions,,"{'yes': 1, 'no': 225, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2003/roll003.xml,15:53:00,"{'yes': 200, 'no': 225, 'present': 0, 'not_voting': 8}",http://clerk.house.gov/evs/2003/roll003.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/108/house/sessions/1/votes/3.json
108,House,1,4,"{'bill_id': 'hres5-108', 'number': 'H.RES.5', 'sponsor_id': 'D000217', 'api_uri': 'https://api.propublica.org/congress/v1/108/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Eighth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2003-01-07,"{'yes': 0, 'no': 202, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Adopting Rules for the One Hundred Eighth Congress,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 221, 'no': 0, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2003/roll004.xml,16:11:00,"{'yes': 221, 'no': 203, 'present': 0, 'not_voting': 9}",http://clerk.house.gov/evs/2003/roll004.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/108/house/sessions/1/votes/4.json
108,House,1,5,"{'bill_id': 'hres14-108', 'number': 'H.RES.14', 'sponsor_id': 'S000250', 'api_uri': 'https://api.propublica.org/congress/v1/108/bills/hres14.json', 'title': 'Providing for consideration of the bill (S. 23) to provide for a 5-month extension of the Temporary Extended Unemployment Compensation Act of 2002 and for a transition period for individuals receiving compensation when the program under such Act ends.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2003-01-08,"{'yes': 0, 'no': 195, 'present': 0, 'not_voting': 9, 'majority_position': 'No'}","Providing for the Consideration of S. 23, to Provide for 5-Month Extension of the Temporary Extended Unemployment Compensation Act of 2002 and for a Transition Period for Individuals Receiving Compensation when the Program under such Acts Ends","{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 224, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2003/roll005.xml,11:44:00,"{'yes': 224, 'no': 196, 'present': 0, 'not_voting': 13}",http://clerk.house.gov/evs/2003/roll005.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/108/house/sessions/1/votes/5.json
108,House,1,6,"{'bill_id': 's23-108', 'number': 'S.23', 'sponsor_id': 'F000442', 'api_uri': 'https://api.propublica.org/congress/v1/108/bills/s23.json', 'title': 'A bill to provide for a 5-month extension of the Temporary Extended Unemployment Compensation Act of 2002 and for a transition period for individuals receiving compensation when the program under such Act ends.', 'latest_action': 'Became Public Law No: 108-1.'}",2003-01-08,"{'yes': 200, 'no': 1, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",To Provide for a 5-Month Extension of the Temporary Extended Unemployment Compensation Act of 2002 and for a Transition Period for Individuals Receiving Compensation when the Program under such Acts Ends,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On motion to commit with instructions,,"{'yes': 1, 'no': 223, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2003/roll006.xml,13:33:00,"{'yes': 202, 'no': 224, 'present': 0, 'not_voting': 7}",http://clerk.house.gov/evs/2003/roll006.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/108/house/sessions/1/votes/6.json
108,House,1,7,"{'bill_id': 's23-108', 'number': 'S.23', 'sponsor_id': 'F000442', 'api_uri': 'https://api.propublica.org/congress/v1/108/bills/s23.json', 'title': 'A bill to provide for a 5-month extension of the Temporary Extended Unemployment Compensation Act of 2002 and for a transition period for individuals receiving compensation when the program under such Act ends.', 'latest_action': 'Became Public Law No: 108-1.'}",2003-01-08,"{'yes': 197, 'no': 0, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",To Provide for a 5-Month Extension of the Temporary Extended Unemployment Compensation Act of 2002 and for a Transition Period for Individuals Receiving Compensation when the Program under such Acts Ends,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 218, 'no': 4, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2003/roll007.xml,13:41:00,"{'yes': 416, 'no': 4, 'present': 0, 'not_voting': 13}",http://clerk.house.gov/evs/2003/roll007.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/108/house/sessions/1/votes/7.json
108,House,1,8,"{'bill_id': 'hres15-108', 'number': 'H.RES.15', 'sponsor_id': 'L000321', 'api_uri': 'https://api.propublica.org/congress/v1/108/bills/hres15.json', 'title': 'Providing for consideration of the joint resolution (H.J. Res. 1) making further continuing appropriations for the fiscal year 2003, and for other purposes, and for consideration of the joint resolution (H.J. Res. 2) making further continuing appropriations for the fiscal year 2003, and for other purposes.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2003-01-08,"{'yes': 2, 'no': 197, 'present': 0, 'not_voting': 5, 'majority_position': 'No'}","Providing for consideration of H.J. Res. 1 and H.J. Res. 2, joint resolutions making further continuing appropriations for FY 2003","{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 223, 'no': 0, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2003/roll008.xml,14:47:00,"{'yes': 225, 'no': 198, 'present': 0, 'not_voting': 10}",http://clerk.house.gov/evs/2003/roll008.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/108/house/sessions/1/votes/8.json
108,House,1,9,"{'bill_id': 'adjourn-108', 'number': 'ADJOURN', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-08,"{'yes': 94, 'no': 96, 'present': 0, 'not_voting': 14, 'majority_position': 'None'}",,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Adjourn,,"{'yes': 0, 'no': 219, 'present': 0, 'not_voting': 9, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2003/roll009.xml,19:12:00,"{'yes': 95, 'no': 315, 'present': 0, 'not_voting': 23}",http://clerk.house.gov/evs/2003/roll009.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/108/house/sessions/1/votes/9.json
108,House,1,10,"{'bill_id': 'hjres1-108', 'number': 'H.J.RES.1', 'sponsor_id': 'Y000031', 'api_uri': 'https://api.propublica.org/congress/v1/108/bills/hjres1.json', 'title': 'Making further continuing appropriations for the fiscal year 2003, and for other purposes.', 'latest_action': 'Became Public Law No: 108-2'}",2003-01-08,"{'yes': 0, 'no': 190, 'present': 0, 'not_voting': 14, 'majority_position': 'No'}","Making further continuing appropriations for the fiscal year 2003, and for other purposes","{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",Table the appeal of the ruling of the Chair,,"{'yes': 217, 'no': 1, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2003/roll010.xml,20:45:00,"{'yes': 217, 'no': 192, 'present': 0, 'not_voting': 24}",http://clerk.house.gov/evs/2003/roll010.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/108/house/sessions/1/votes/10.json
