congress,chamber,session,roll_call,bill,date,democratic,description,independent,question,question_text,republican,result,source,time,total,url,vote_type,vote_uri
115,House,2,1,"{'bill_id': 'quorum-115', 'number': 'QUORUM', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2018-01-08,"{'yes': 0, 'no': 0, 'present': 151, 'not_voting': 42, 'majority_position': ''}",,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",Call of the House,,"{'yes': 0, 'no': 0, 'present': 206, 'not_voting': 33, 'majority_position': ''}",Passed,http://clerk.house.gov/evs/2018/roll001.xml,18:53:00,"{'yes': 0, 'no': 0, 'present': 357, 'not_voting': 75}",http://clerk.house.gov/evs/2018/roll001.xml,QUORUM,https://api.propublica.org/congress/v1/115/house/sessions/2/votes/1.json
115,House,2,2,"{'bill_id': 'hres676-115', 'number': 'H.RES.676', 'sponsor_id': 'R000487', 'api_uri': 'https://api.propublica.org/congress/v1/115/bills/hres676.json', 'title': 'Supporting the rights of the people of Iran to free expression, condemning the Iranian regime for its crackdown on legitimate protests, and for other purposes.', 'latest_action': 'On motion to suspend the rules and agree to the resolution Agreed to by the Yeas and Nays: (2/3 required): 415 - 2 (Roll no. 2). (text: CR H51-52)'}",2018-01-09,"{'yes': 182, 'no': 0, 'present': 0, 'not_voting': 11, 'majority_position': 'Yes'}","Supporting the rights of the people of Iran to free expression, condemning the Iranian regime for its crackdown on legitimate protests, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 233, 'no': 2, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2018/roll002.xml,16:17:00,"{'yes': 415, 'no': 2, 'present': 0, 'not_voting': 15}",http://clerk.house.gov/evs/2018/roll002.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/115/house/sessions/2/votes/2.json
115,House,2,3,"{'bill_id': 'hr4564-115', 'number': 'H.R.4564', 'sponsor_id': 'H001077', 'api_uri': 'https://api.propublica.org/congress/v1/115/bills/hr4564.json', 'title': 'To require a threat assessment on current foreign terrorist fighter activities, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Foreign Relations.'}",2018-01-09,"{'yes': 178, 'no': 0, 'present': 0, 'not_voting': 15, 'majority_position': 'Yes'}",Post-Caliphate Threat Assessment Act of 2017,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 235, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2018/roll003.xml,16:25:00,"{'yes': 413, 'no': 0, 'present': 0, 'not_voting': 19}",http://clerk.house.gov/evs/2018/roll003.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/115/house/sessions/2/votes/3.json
115,House,2,4,"{'bill_id': 'hr4581-115', 'number': 'H.R.4581', 'sponsor_id': 'F000466', 'api_uri': 'https://api.propublica.org/congress/v1/115/bills/hr4581.json', 'title': 'To require the Secretary of Homeland Security to develop best practices for utilizing advanced passenger information and passenger name record data for counterterrorism screening and vetting operations, and for other purposes.', 'latest_action': 'Placed on Senate Legislative Calendar under General Orders. Calendar No. 566.'}",2018-01-09,"{'yes': 181, 'no': 0, 'present': 0, 'not_voting': 12, 'majority_position': 'Yes'}",Screening and Vetting Passenger Exchange Act,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 234, 'no': 1, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2018/roll004.xml,16:33:00,"{'yes': 415, 'no': 1, 'present': 0, 'not_voting': 16}",http://clerk.house.gov/evs/2018/roll004.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/115/house/sessions/2/votes/4.json
115,House,2,5,"{'bill_id': 'adjourn-115', 'number': 'ADJOURN', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2018-01-10,"{'yes': 51, 'no': 116, 'present': 0, 'not_voting': 26, 'majority_position': 'No'}",,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Adjourn,,"{'yes': 0, 'no': 215, 'present': 0, 'not_voting': 24, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2018/roll005.xml,12:39:00,"{'yes': 51, 'no': 331, 'present': 0, 'not_voting': 50}",http://clerk.house.gov/evs/2018/roll005.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/115/house/sessions/2/votes/5.json
115,House,2,6,"{'bill_id': 'adjourn-115', 'number': 'ADJOURN', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2018-01-10,"{'yes': 54, 'no': 95, 'present': 0, 'not_voting': 44, 'majority_position': 'None'}",,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Adjourn,,"{'yes': 0, 'no': 216, 'present': 0, 'not_voting': 23, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2018/roll006.xml,13:16:00,"{'yes': 54, 'no': 311, 'present': 0, 'not_voting': 67}",http://clerk.house.gov/evs/2018/roll006.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/115/house/sessions/2/votes/6.json
115,House,2,7,"{'bill_id': 'adjourn-115', 'number': 'ADJOURN', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2018-01-10,"{'yes': 61, 'no': 111, 'present': 0, 'not_voting': 21, 'majority_position': 'No'}",,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Adjourn,,"{'yes': 1, 'no': 213, 'present': 0, 'not_voting': 25, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2018/roll007.xml,13:46:00,"{'yes': 62, 'no': 324, 'present': 0, 'not_voting': 46}",http://clerk.house.gov/evs/2018/roll007.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/115/house/sessions/2/votes/7.json
115,House,2,8,"{'bill_id': 'hres682-115', 'number': 'H.RES.682', 'sponsor_id': 'C001093', 'api_uri': 'https://api.propublica.org/congress/v1/115/bills/hres682.json', 'title': 'Providing for consideration of the bill (S. 139) to implement the use of Rapid DNA instruments to inform decisions about pretrial release or detention and their conditions, to solve and prevent violent crimes and other crimes, to exonerate the innocent, to prevent DNA analysis backlogs, and for other purposes.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2018-01-10,"{'yes': 2, 'no': 179, 'present': 0, 'not_voting': 12, 'majority_position': 'No'}","Providing for consideration of the bill (S. 139) to implement the use of Rapid DNA instruments to inform decisions about pretrial release or detention and their conditions, to solve and prevent violent crimes and other crimes, to exonerate the innocent, to prevent DNA analysis backlongs, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 231, 'no': 2, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2018/roll008.xml,16:13:00,"{'yes': 233, 'no': 181, 'present': 0, 'not_voting': 18}",http://clerk.house.gov/evs/2018/roll008.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/115/house/sessions/2/votes/8.json
115,House,2,9,"{'bill_id': 'hres681-115', 'number': 'H.RES.681', 'sponsor_id': 'C001053', 'api_uri': 'https://api.propublica.org/congress/v1/115/bills/hres681.json', 'title': 'Providing for consideration of the bill (S. 140) to amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to clarify the use of amounts in the WMAT Settlement Fund.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2018-01-10,"{'yes': 0, 'no': 181, 'present': 0, 'not_voting': 12, 'majority_position': 'No'}",Providing for consideration of the bill (S. 140) to amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to clarify the use of amounts in the WMAT Settlement Fund,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 234, 'no': 0, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2018/roll009.xml,16:33:00,"{'yes': 234, 'no': 181, 'present': 0, 'not_voting': 17}",http://clerk.house.gov/evs/2018/roll009.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/115/house/sessions/2/votes/9.json
115,House,2,10,"{'bill_id': 'hres681-115', 'number': 'H.RES.681', 'sponsor_id': 'C001053', 'api_uri': 'https://api.propublica.org/congress/v1/115/bills/hres681.json', 'title': 'Providing for consideration of the bill (S. 140) to amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to clarify the use of amounts in the WMAT Settlement Fund.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2018-01-10,"{'yes': 0, 'no': 181, 'present': 0, 'not_voting': 12, 'majority_position': 'No'}",Providing for consideration of the bill (S. 140) to amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to clarify the use of amounts in the WMAT Settlement Fund,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 227, 'no': 0, 'present': 0, 'not_voting': 12, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2018/roll010.xml,16:41:00,"{'yes': 227, 'no': 181, 'present': 0, 'not_voting': 24}",http://clerk.house.gov/evs/2018/roll010.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/115/house/sessions/2/votes/10.json
