congress,chamber,session,roll_call,bill,date,democratic,description,independent,question,question_text,republican,result,source,time,total,url,vote_type,vote_uri
106,House,1,1,"{'bill_id': 'quorum-106', 'number': 'QUORUM', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1999-01-06,"{'yes': 0, 'no': 0, 'present': 205, 'not_voting': 6, 'majority_position': ''}",,"{'yes': 0, 'no': 0, 'present': 1, 'not_voting': 0}",Call of the House,,"{'yes': 0, 'no': 0, 'present': 221, 'not_voting': 1, 'majority_position': ''}",Passed,http://clerk.house.gov/evs/1999/roll001.xml,12:29:00,"{'yes': 0, 'no': 0, 'present': 427, 'not_voting': 7}",http://clerk.house.gov/evs/1999/roll001.xml,QUORUM,https://api.propublica.org/congress/v1/106/house/sessions/1/votes/1.json
106,House,1,2,"{'bill_id': '-106', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1999-01-06,"{'Gephardt': 204, 'Not Voting': 6, 'Present': 1}",,{'Gephardt': 1},Election of the Speaker,,"{'Hastert': 220, 'Not Voting': 1, 'Present': 1}",Hastert,http://clerk.house.gov/evs/1999/roll002.xml,15:47:00,"{'Gephardt': 205, 'Hastert': 220, 'Not Voting': 7, 'Present': 2, 'Vacant': 1}",http://clerk.house.gov/evs/1999/roll002.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/106/house/sessions/1/votes/2.json
106,House,1,3,"{'bill_id': 'hres5-106', 'number': 'H.RES.5', 'sponsor_id': 'A000217', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Sixth Congress in recodified form.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",1999-01-06,"{'yes': 0, 'no': 206, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Adopting rules for the One Hundred Sixth Congress,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 216, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/1999/roll003.xml,15:47:00,"{'yes': 216, 'no': 207, 'present': 0, 'not_voting': 4}",http://clerk.house.gov/evs/1999/roll003.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/1/votes/3.json
106,House,1,4,"{'bill_id': 'hres5-106', 'number': 'H.RES.5', 'sponsor_id': 'A000217', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Sixth Congress in recodified form.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",1999-01-06,"{'yes': 200, 'no': 0, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Adopting rules for the One Hundred Sixth Congress,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Commit with Instructions,,"{'yes': 0, 'no': 218, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/1999/roll004.xml,16:06:00,"{'yes': 201, 'no': 218, 'present': 0, 'not_voting': 8}",http://clerk.house.gov/evs/1999/roll004.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/1/votes/4.json
106,House,1,5,"{'bill_id': 'hres5-106', 'number': 'H.RES.5', 'sponsor_id': 'A000217', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Sixth Congress in recodified form.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",1999-01-06,"{'yes': 0, 'no': 203, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Adopting rules for the One Hundred Sixth Congress,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 217, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/1999/roll005.xml,16:24:00,"{'yes': 217, 'no': 204, 'present': 0, 'not_voting': 6}",http://clerk.house.gov/evs/1999/roll005.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/1/votes/5.json
106,House,1,6,"{'bill_id': 'hres10-106', 'number': 'H.RES.10', 'sponsor_id': 'H001022', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hres10.json', 'title': 'Appointing the authorizing managers for the impeachment trial of William Jefferson Clinton, President of the United States.', 'latest_action': 'Received in the Senate.'}",1999-01-06,"{'yes': 5, 'no': 197, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}",Appointment of Managers to Conduct an Impeachment Trial,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 218, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/1999/roll006.xml,17:58:00,"{'yes': 223, 'no': 198, 'present': 0, 'not_voting': 7}",http://clerk.house.gov/evs/1999/roll006.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/1/votes/6.json
106,House,1,7,"{'bill_id': 'hr68-106', 'number': 'H.R.68', 'sponsor_id': 'T000024', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hr68.json', 'title': 'To amend section 20 of the Small Business Act and make technical corrections in Title III of the Small Business Investment Act.', 'latest_action': 'Became Public Law No: 106-9'}",1999-02-02,"{'yes': 192, 'no': 0, 'present': 0, 'not_voting': 19, 'majority_position': 'Yes'}",Small Business Investment Company Technical Corrections Act,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}","On Motion to Suspend the Rules and Pass, as Amended",,"{'yes': 209, 'no': 2, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/1999/roll007.xml,15:34:00,"{'yes': 402, 'no': 2, 'present': 0, 'not_voting': 29}",http://clerk.house.gov/evs/1999/roll007.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/1/votes/7.json
106,House,1,8,"{'bill_id': 'hr432-106', 'number': 'H.R.432', 'sponsor_id': 'G000212', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hr432.json', 'title': 'To designate the North/South Center as the Dante B. Fascell North-South Center.', 'latest_action': 'Became Public Law No: 106-29'}",1999-02-02,"{'yes': 195, 'no': 0, 'present': 0, 'not_voting': 16, 'majority_position': 'Yes'}",Dante B. Fascell North-South Center Designation,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 213, 'no': 0, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/1999/roll008.xml,15:50:00,"{'yes': 409, 'no': 0, 'present': 0, 'not_voting': 24}",http://clerk.house.gov/evs/1999/roll008.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/1/votes/8.json
106,House,1,9,"{'bill_id': 'hr99-106', 'number': 'H.R.99', 'sponsor_id': 'S000394', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hr99.json', 'title': 'To amend title 49, United States Code, to extend Federal Aviation Administration programs through September 30, 1999, and for other purposes.', 'latest_action': 'Passed/agreed to in Senate. Status: Passed Senate with an amendment by Unanimous Consent.Note: For further action, see S. 643, which became Public Law 106-6.'}",1999-02-03,"{'yes': 200, 'no': 2, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Federal Aviation Administration Programs Extension,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 207, 'no': 1, 'present': 0, 'not_voting': 13, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/1999/roll009.xml,12:23:00,"{'yes': 408, 'no': 3, 'present': 0, 'not_voting': 22}",http://clerk.house.gov/evs/1999/roll009.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/1/votes/9.json
106,House,1,10,"{'bill_id': 'hr98-106', 'number': 'H.R.98', 'sponsor_id': 'S000394', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hr98.json', 'title': 'To amend chapter 443 of title 49, United States Code, to extend the aviation war risk insurance program.', 'latest_action': 'Resolving differences -- House actions. Status: House agreed to Senate amendments with an amendment pursuant to H. Res. 135.'}",1999-02-03,"{'yes': 202, 'no': 0, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Aviation War Risk Insurance Program Extension,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}","On Motion to Suspend the Rules and Pass, as Amended",,"{'yes': 204, 'no': 1, 'present': 0, 'not_voting': 16, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/1999/roll010.xml,12:33:00,"{'yes': 407, 'no': 1, 'present': 0, 'not_voting': 25}",http://clerk.house.gov/evs/1999/roll010.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/1/votes/10.json
