congress,chamber,session,roll_call,bill,date,democratic,description,independent,question,question_text,republican,result,source,time,total,url,vote_type,vote_uri
112,House,1,1,"{'bill_id': 'quorum-112', 'number': 'QUORUM', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2011-01-05,"{'yes': 0, 'no': 0, 'present': 192, 'not_voting': 1, 'majority_position': ''}",,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",Call of the House,,"{'yes': 0, 'no': 0, 'present': 242, 'not_voting': 0, 'majority_position': ''}",Passed,http://clerk.house.gov/evs/2011/roll001.xml,12:34:00,"{'yes': 0, 'no': 0, 'present': 434, 'not_voting': 1}",http://clerk.house.gov/evs/2011/roll001.xml,QUORUM,https://api.propublica.org/congress/v1/112/house/sessions/1/votes/1.json
112,House,1,2,"{'bill_id': '-112', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2011-01-05,"{'No': 173, 'Shuler': 11, 'Lewis (GA)': 2, 'Present': 1, 'Costa': 1, 'Cardoza': 1, 'Not Voting': 1, 'Cooper': 1, 'Kaptur': 1, 'Hoyer': 1}",,{},Election of the Speaker,,"{'Yes': 241, 'Not Voting': 1}",Boehner,http://clerk.house.gov/evs/2011/roll002.xml,13:41:00,"{'No': 173, 'Yes': 241, 'Shuler': 11, 'Lewis (GA)': 2, 'Present': 1, 'Not Voting': 2, 'Costa': 1, 'Cardoza': 1, 'Cooper': 1, 'Kaptur': 1, 'Hoyer': 1}",http://clerk.house.gov/evs/2011/roll002.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/112/house/sessions/1/votes/2.json
112,House,1,3,"{'bill_id': 'hres5-112', 'number': 'H.RES.5', 'sponsor_id': 'C001046', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Twelfth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2011-01-05,"{'yes': 0, 'no': 188, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}",Adopting rules for the One Hundred Twelfth Congress,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Table,,"{'yes': 225, 'no': 0, 'present': 0, 'not_voting': 16, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2011/roll003.xml,15:11:00,"{'yes': 225, 'no': 188, 'present': 0, 'not_voting': 20}",http://clerk.house.gov/evs/2011/roll003.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/112/house/sessions/1/votes/3.json
112,House,1,4,"{'bill_id': 'hres5-112', 'number': 'H.RES.5', 'sponsor_id': 'C001046', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Twelfth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2011-01-05,"{'yes': 0, 'no': 188, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}",Adopting rules for the One Hundred Twelfth Congress,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 238, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2011/roll004.xml,16:57:00,"{'yes': 238, 'no': 188, 'present': 0, 'not_voting': 7}",http://clerk.house.gov/evs/2011/roll004.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/112/house/sessions/1/votes/4.json
112,House,1,5,"{'bill_id': 'hres5-112', 'number': 'H.RES.5', 'sponsor_id': 'C001046', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Twelfth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2011-01-05,"{'yes': 191, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Adopting rules for the One Hundred Twelfth Congress,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Commit,,"{'yes': 0, 'no': 240, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2011/roll005.xml,17:17:00,"{'yes': 191, 'no': 240, 'present': 0, 'not_voting': 2}",http://clerk.house.gov/evs/2011/roll005.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/112/house/sessions/1/votes/5.json
112,House,1,6,"{'bill_id': 'hres5-112', 'number': 'H.RES.5', 'sponsor_id': 'C001046', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Twelfth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2011-01-05,"{'yes': 0, 'no': 191, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Adopting rules for the One Hundred Twelfth Congress,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 240, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2011/roll006.xml,17:34:00,"{'yes': 240, 'no': 191, 'present': 0, 'not_voting': 2}",http://clerk.house.gov/evs/2011/roll006.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/112/house/sessions/1/votes/6.json
112,House,1,7,"{'bill_id': 'quorum-112', 'number': 'QUORUM', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2011-01-06,"{'yes': 0, 'no': 0, 'present': 178, 'not_voting': 14, 'majority_position': ''}",,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",Call of the House,,"{'yes': 0, 'no': 0, 'present': 227, 'not_voting': 15, 'majority_position': ''}",Passed,http://clerk.house.gov/evs/2011/roll007.xml,10:54:00,"{'yes': 0, 'no': 0, 'present': 405, 'not_voting': 28}",http://clerk.house.gov/evs/2011/roll007.xml,QUORUM,https://api.propublica.org/congress/v1/112/house/sessions/1/votes/7.json
112,House,1,8,"{'bill_id': 'hres22-112', 'number': 'H.RES.22', 'sponsor_id': 'W000791', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/hres22.json', 'title': 'Reducing the amount authorized for salaries and expenses of Member, committee, and leadership offices in 2011 and 2012.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2011-01-06,"{'yes': 177, 'no': 13, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","Reducing the amount authorized for salaries and expenses of Member, committee, and leadership offices in 2011 and 2012.","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 233, 'no': 0, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2011/roll008.xml,13:39:00,"{'yes': 410, 'no': 13, 'present': 0, 'not_voting': 11}",http://clerk.house.gov/evs/2011/roll008.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/112/house/sessions/1/votes/8.json
112,House,1,9,"{'bill_id': 'hres26-112', 'number': 'H.RES.26', 'sponsor_id': 'D000492', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/hres26.json', 'title': 'Providing for consideration of the bill (H.R. 2) to repeal the job-killing health care law and health care-related provisions in the Health Care and Education Reconciliation Act of 2010; providing for consideration of the resolution (H. Res. 9) instructing certain committees to report legislation replacing the job-killing health care law; and for other purposes.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2011-01-07,"{'yes': 2, 'no': 182, 'present': 0, 'not_voting': 9, 'majority_position': 'No'}","Providing for consideration of H.R. 2, to repeal the job-killing health care law and health care-related provisions in the Health Care and Education Reconciliation Act of 2010; and providing for consideration of H.Res. 9, instructing certain committees to report legislation replacing the job-killing health care law","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 234, 'no': 0, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2011/roll009.xml,10:56:00,"{'yes': 236, 'no': 182, 'present': 0, 'not_voting': 16}",http://clerk.house.gov/evs/2011/roll009.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/112/house/sessions/1/votes/9.json
112,House,1,10,"{'bill_id': 'hres26-112', 'number': 'H.RES.26', 'sponsor_id': 'D000492', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/hres26.json', 'title': 'Providing for consideration of the bill (H.R. 2) to repeal the job-killing health care law and health care-related provisions in the Health Care and Education Reconciliation Act of 2010; providing for consideration of the resolution (H. Res. 9) instructing certain committees to report legislation replacing the job-killing health care law; and for other purposes.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2011-01-07,"{'yes': 4, 'no': 181, 'present': 0, 'not_voting': 8, 'majority_position': 'No'}","Providing for consideration of H.R. 2, to repeal the job-killing health care law and health care-related provisions in the Health Care and Education Reconciliation Act of 2010; and providing for consideration of H.Res. 9, instructing certain committees to report legislation replacing the job-killing health care law","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 232, 'no': 0, 'present': 2, 'not_voting': 8, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2011/roll010.xml,11:04:00,"{'yes': 236, 'no': 181, 'present': 2, 'not_voting': 15}",http://clerk.house.gov/evs/2011/roll010.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/112/house/sessions/1/votes/10.json
