congress,chamber,session,roll_call,bill,date,democratic,description,independent,question,question_text,republican,result,source,time,total,url,vote_type,vote_uri
109,House,1,1,"{'bill_id': 'quorum-109', 'number': 'QUORUM', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2005-01-04,"{'yes': 0, 'no': 0, 'present': 197, 'not_voting': 4, 'majority_position': 'None'}",,"{'yes': 0, 'no': 0, 'present': 1, 'not_voting': 0}",Call of the House by States,,"{'yes': 0, 'no': 0, 'present': 226, 'not_voting': 6, 'majority_position': 'None'}",Passed,http://clerk.house.gov/evs/2005/roll001.xml,12:34:00,"{'yes': 0, 'no': 0, 'present': 424, 'not_voting': 10}",http://clerk.house.gov/evs/2005/roll001.xml,QUORUM,https://api.propublica.org/congress/v1/109/house/sessions/1/votes/1.json
109,House,1,2,"{'bill_id': '-109', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2005-01-04,"{'Pelosi': 198, 'Not Voting': 2, 'Murtha': 1}",,{'Pelosi': 1},Election of the Speaker,,"{'Hastert': 226, 'Not Voting': 5, 'Present': 1}",Hastert,http://clerk.house.gov/evs/2005/roll002.xml,13:37:00,"{'Pelosi': 199, 'Hastert': 226, 'Not Voting': 7, 'Present': 1, 'Murtha': 1, 'Vacant': 1}",http://clerk.house.gov/evs/2005/roll002.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/109/house/sessions/1/votes/2.json
109,House,1,3,"{'bill_id': 'hres5-109', 'number': 'H.RES.5', 'sponsor_id': 'D000217', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Ninth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2005-01-04,"{'yes': 1, 'no': 191, 'present': 0, 'not_voting': 7, 'majority_position': 'No'}",Rules of the House of Representatives,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On Consideration of the Resolution,,"{'yes': 223, 'no': 0, 'present': 1, 'not_voting': 4, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2005/roll003.xml,15:08:00,"{'yes': 224, 'no': 192, 'present': 1, 'not_voting': 11}",http://clerk.house.gov/evs/2005/roll003.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/109/house/sessions/1/votes/3.json
109,House,1,4,"{'bill_id': 'hres5-109', 'number': 'H.RES.5', 'sponsor_id': 'D000217', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Ninth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2005-01-04,"{'yes': 0, 'no': 195, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}",Rules of the House of Representatives,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 222, 'no': 0, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2005/roll004.xml,17:05:00,"{'yes': 222, 'no': 196, 'present': 0, 'not_voting': 9}",http://clerk.house.gov/evs/2005/roll004.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/109/house/sessions/1/votes/4.json
109,House,1,5,"{'bill_id': 'hres5-109', 'number': 'H.RES.5', 'sponsor_id': 'D000217', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Ninth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2005-01-04,"{'yes': 194, 'no': 0, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",Rules of the House of Representatives,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Commit with Instructions,,"{'yes': 1, 'no': 219, 'present': 0, 'not_voting': 7, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2005/roll005.xml,17:19:00,"{'yes': 196, 'no': 219, 'present': 0, 'not_voting': 12}",http://clerk.house.gov/evs/2005/roll005.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/109/house/sessions/1/votes/5.json
109,House,1,6,"{'bill_id': 'hres5-109', 'number': 'H.RES.5', 'sponsor_id': 'D000217', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Ninth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2005-01-04,"{'yes': 0, 'no': 194, 'present': 0, 'not_voting': 5, 'majority_position': 'No'}",Rules of the House of Representatives,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 220, 'no': 0, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2005/roll006.xml,17:30:00,"{'yes': 220, 'no': 195, 'present': 0, 'not_voting': 12}",http://clerk.house.gov/evs/2005/roll006.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/109/house/sessions/1/votes/6.json
109,House,1,7,"{'bill_id': 'motion-109', 'number': 'MOTION', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2005-01-06,"{'yes': 31, 'no': 88, 'present': 0, 'not_voting': 80, 'majority_position': 'None'}",,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On Agreeing to the Objection,,"{'yes': 0, 'no': 178, 'present': 0, 'not_voting': 52, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2005/roll007.xml,17:02:00,"{'yes': 31, 'no': 267, 'present': 0, 'not_voting': 132}",http://clerk.house.gov/evs/2005/roll007.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/109/house/sessions/1/votes/7.json
109,House,1,8,"{'bill_id': 'hconres16-109', 'number': 'H.CON.RES.16', 'sponsor_id': 'H001022', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/hconres16.json', 'title': 'Congratulating the people of Ukraine for conducting a democratic, transparent, and fair runoff presidential election on December 26, 2004, and congratulating Viktor Yushchenko on his election as President of Ukraine and his commitment to democracy and reform.', 'latest_action': 'Received in the Senate.'}",2005-01-25,"{'yes': 181, 'no': 0, 'present': 0, 'not_voting': 20, 'majority_position': 'Yes'}",Congratulating the people of Ukraine and Viktor Yushchenko on his election as President of Ukraine and his commitment to democracy and reform,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}","On Motion to Suspend the Rules and Agree, as Amended",,"{'yes': 210, 'no': 1, 'present': 0, 'not_voting': 20, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2005/roll008.xml,19:01:00,"{'yes': 392, 'no': 1, 'present': 0, 'not_voting': 40}",http://clerk.house.gov/evs/2005/roll008.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/109/house/sessions/1/votes/8.json
109,House,1,9,"{'bill_id': 'hres39-109', 'number': 'H.RES.39', 'sponsor_id': 'L000090', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/hres39.json', 'title': 'Commending countries and organizations for marking the 60th anniversary of the liberation of Auschwitz and urging a strengthening of the fight against racism, intolerance, bigotry, prejudice, discrimination, and anti-Semitism.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2005-01-25,"{'yes': 181, 'no': 0, 'present': 0, 'not_voting': 20, 'majority_position': 'Yes'}","Commending Countries and Organizations for Marking the 60th Anniversary of the Liberation of Auschwitz and Urging a Strengthening of the Fight against Racism, Intolerance, Bigotry, Prejudice, Discrimination, and Anti-Semitism","{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 211, 'no': 0, 'present': 0, 'not_voting': 20, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2005/roll009.xml,19:19:00,"{'yes': 393, 'no': 0, 'present': 0, 'not_voting': 40}",http://clerk.house.gov/evs/2005/roll009.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/109/house/sessions/1/votes/9.json
109,House,1,10,"{'bill_id': 'hr54-109', 'number': 'H.R.54', 'sponsor_id': 'C000243', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/hr54.json', 'title': 'To amend title 31, United States Code, to provide reasonable standards for congressional gold medals, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.'}",2005-01-26,"{'yes': 187, 'no': 3, 'present': 0, 'not_voting': 11, 'majority_position': 'Yes'}",Crowley of New York Amendment No. 2,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Amendment,,"{'yes': 1, 'no': 209, 'present': 0, 'not_voting': 21, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2005/roll010.xml,12:22:00,"{'yes': 189, 'no': 212, 'present': 0, 'not_voting': 32}",http://clerk.house.gov/evs/2005/roll010.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/109/house/sessions/1/votes/10.json
