congress,chamber,session,roll_call,bill,date,democratic,description,independent,question,question_text,republican,result,source,time,total,url,vote_type,vote_uri
114,House,2,1,"{'bill_id': 'quorum-114', 'number': 'QUORUM', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2016-01-05,"{'yes': 0, 'no': 0, 'present': 166, 'not_voting': 22, 'majority_position': ''}",,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",Call of the House,,"{'yes': 0, 'no': 0, 'present': 231, 'not_voting': 15, 'majority_position': ''}",Passed,http://clerk.house.gov/evs/2016/roll001.xml,18:57:00,"{'yes': 0, 'no': 0, 'present': 397, 'not_voting': 37}",http://clerk.house.gov/evs/2016/roll001.xml,QUORUM,https://api.propublica.org/congress/v1/114/house/sessions/2/votes/1.json
114,House,2,2,"{'bill_id': 'hres579-114', 'number': 'H.RES.579', 'sponsor_id': 'W000810', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/hres579.json', 'title': 'Providing for consideration of the Senate amendment to the bill (H.R. 3762) to provide for reconciliation pursuant to section 2002 of the concurrent resolution on the budget for fiscal year 2016.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2016-01-06,"{'yes': 1, 'no': 175, 'present': 0, 'not_voting': 12, 'majority_position': 'No'}",Providing for consideration of the Senate amendment to the bill (H.R. 3762) to provide for reconciliation pursuant to section 2002 of the concurrent resolution on the budget for fiscal year 2016,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 238, 'no': 0, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2016/roll002.xml,15:30:00,"{'yes': 239, 'no': 175, 'present': 0, 'not_voting': 20}",http://clerk.house.gov/evs/2016/roll002.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/114/house/sessions/2/votes/2.json
114,House,2,3,"{'bill_id': 'hres579-114', 'number': 'H.RES.579', 'sponsor_id': 'W000810', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/hres579.json', 'title': 'Providing for consideration of the Senate amendment to the bill (H.R. 3762) to provide for reconciliation pursuant to section 2002 of the concurrent resolution on the budget for fiscal year 2016.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2016-01-06,"{'yes': 0, 'no': 177, 'present': 0, 'not_voting': 11, 'majority_position': 'No'}",Providing for consideration of the Senate amendment to the bill (H.R. 3762) to provide for reconciliation pursuant to section 2002 of the concurrent resolution on the budget for fiscal year 2016,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 237, 'no': 0, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2016/roll003.xml,15:40:00,"{'yes': 237, 'no': 177, 'present': 0, 'not_voting': 20}",http://clerk.house.gov/evs/2016/roll003.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/114/house/sessions/2/votes/3.json
114,House,2,4,"{'bill_id': 'hres580-114', 'number': 'H.RES.580', 'sponsor_id': 'C001093', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/hres580.json', 'title': 'Providing for consideration of the bill (H.R. 712) to impose certain limitations on consent decrees and settlement agreements by agencies that require the agencies to take regulatory action in accordance with the terms thereof, and for other purposes, and providing for consideration of the bill (H.R. 1155) to provide for the establishment of a process for the review of rules and sets of rules, and for other purposes.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2016-01-06,"{'yes': 1, 'no': 176, 'present': 0, 'not_voting': 11, 'majority_position': 'No'}",Providing for consideration of the bill (H.R. 712) Sunshine for Regulatory Decrees and Settlements Act of 2015 and providing for consideration of the bill (H.R. 1155) Searching for and Cutting Regulations that are Unnecessarily Burdensome Act of 2015,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 240, 'no': 0, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2016/roll004.xml,15:48:00,"{'yes': 241, 'no': 176, 'present': 0, 'not_voting': 17}",http://clerk.house.gov/evs/2016/roll004.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/114/house/sessions/2/votes/4.json
114,House,2,5,"{'bill_id': 'hres580-114', 'number': 'H.RES.580', 'sponsor_id': 'C001093', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/hres580.json', 'title': 'Providing for consideration of the bill (H.R. 712) to impose certain limitations on consent decrees and settlement agreements by agencies that require the agencies to take regulatory action in accordance with the terms thereof, and for other purposes, and providing for consideration of the bill (H.R. 1155) to provide for the establishment of a process for the review of rules and sets of rules, and for other purposes.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2016-01-06,"{'yes': 1, 'no': 176, 'present': 0, 'not_voting': 11, 'majority_position': 'No'}",Providing for consideration of the bill (H.R. 712) Sunshine for Regulatory Decrees and Settlements Act of 2015 and providing for consideration of the bill (H.R. 1155) Searching for and Cutting Regulations that are Unnecessarily Burdensome Act of 2015,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 238, 'no': 0, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2016/roll005.xml,15:57:00,"{'yes': 239, 'no': 176, 'present': 0, 'not_voting': 19}",http://clerk.house.gov/evs/2016/roll005.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/114/house/sessions/2/votes/5.json
114,House,2,6,"{'bill_id': 'hr3762-114', 'number': 'H.R.3762', 'sponsor_id': 'P000591', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/hr3762.json', 'title': 'To provide for reconciliation pursuant to section 2002 of the concurrent resolution on the budget for fiscal year 2016.', 'latest_action': 'On passage, the objections of the President to the contrary notwithstanding Failed by the Yeas and Nays: (2/3 required): 241 - 186 (Roll no. 53). (consideration: CR H482)'}",2016-01-06,"{'yes': 1, 'no': 178, 'present': 0, 'not_voting': 9, 'majority_position': 'No'}",An Act to provide for reconciliation pursuant to section 2002 of the concurrent resolution on the budget for fiscal year 2016,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Concur in the Senate Amendment,,"{'yes': 239, 'no': 3, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2016/roll006.xml,17:54:00,"{'yes': 240, 'no': 181, 'present': 0, 'not_voting': 13}",http://clerk.house.gov/evs/2016/roll006.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/114/house/sessions/2/votes/6.json
114,House,2,7,"{'bill_id': 'hr712-114', 'number': 'H.R.712', 'sponsor_id': 'C001093', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/hr712.json', 'title': 'To impose certain limitations on consent decrees and settlement agreements by agencies that require the agencies to take regulatory action in accordance with the terms thereof, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on the Judiciary.'}",2016-01-07,"{'yes': 175, 'no': 2, 'present': 0, 'not_voting': 11, 'majority_position': 'Yes'}",Johnson of Georgia Part A Amendment No. 2,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Amendment,,"{'yes': 0, 'no': 240, 'present': 0, 'not_voting': 6, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2016/roll007.xml,15:41:00,"{'yes': 175, 'no': 242, 'present': 0, 'not_voting': 17}",http://clerk.house.gov/evs/2016/roll007.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/114/house/sessions/2/votes/7.json
114,House,2,8,"{'bill_id': 'hr712-114', 'number': 'H.R.712', 'sponsor_id': 'C001093', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/hr712.json', 'title': 'To impose certain limitations on consent decrees and settlement agreements by agencies that require the agencies to take regulatory action in accordance with the terms thereof, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on the Judiciary.'}",2016-01-07,"{'yes': 174, 'no': 3, 'present': 0, 'not_voting': 11, 'majority_position': 'Yes'}",Cummings of Maryland Part A Amendment No. 3,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Amendment,,"{'yes': 0, 'no': 241, 'present': 0, 'not_voting': 5, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2016/roll008.xml,15:46:00,"{'yes': 174, 'no': 244, 'present': 0, 'not_voting': 16}",http://clerk.house.gov/evs/2016/roll008.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/114/house/sessions/2/votes/8.json
114,House,2,9,"{'bill_id': 'hr712-114', 'number': 'H.R.712', 'sponsor_id': 'C001093', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/hr712.json', 'title': 'To impose certain limitations on consent decrees and settlement agreements by agencies that require the agencies to take regulatory action in accordance with the terms thereof, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on the Judiciary.'}",2016-01-07,"{'yes': 175, 'no': 2, 'present': 0, 'not_voting': 11, 'majority_position': 'Yes'}",Lynch of Massachusetts Part A Amendment No. 4,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Amendment,,"{'yes': 5, 'no': 233, 'present': 0, 'not_voting': 8, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2016/roll009.xml,15:50:00,"{'yes': 180, 'no': 235, 'present': 0, 'not_voting': 19}",http://clerk.house.gov/evs/2016/roll009.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/114/house/sessions/2/votes/9.json
114,House,2,10,"{'bill_id': 'hr712-114', 'number': 'H.R.712', 'sponsor_id': 'C001093', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/hr712.json', 'title': 'To impose certain limitations on consent decrees and settlement agreements by agencies that require the agencies to take regulatory action in accordance with the terms thereof, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on the Judiciary.'}",2016-01-07,"{'yes': 173, 'no': 2, 'present': 0, 'not_voting': 13, 'majority_position': 'Yes'}",Johnson of Georgia Part A Amendment No. 6,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Amendment,,"{'yes': 0, 'no': 239, 'present': 0, 'not_voting': 7, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2016/roll010.xml,15:53:00,"{'yes': 173, 'no': 241, 'present': 0, 'not_voting': 20}",http://clerk.house.gov/evs/2016/roll010.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/114/house/sessions/2/votes/10.json
