congress,chamber,session,roll_call,bill,date,democratic,description,independent,question,question_text,republican,result,source,time,total,url,vote_type,vote_uri
107,House,2,1,"{'bill_id': 'quorum-107', 'number': 'QUORUM', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2002-01-23,"{'yes': 0, 'no': 0, 'present': 165, 'not_voting': 46, 'majority_position': 'None'}",,"{'yes': 0, 'no': 0, 'present': 1, 'not_voting': 1}",Call of the House,,"{'yes': 0, 'no': 0, 'present': 181, 'not_voting': 41, 'majority_position': 'None'}",Passed,http://clerk.house.gov/evs/2002/roll001.xml,12:28:00,"{'yes': 0, 'no': 0, 'present': 347, 'not_voting': 88}",http://clerk.house.gov/evs/2002/roll001.xml,QUORUM,https://api.propublica.org/congress/v1/107/house/sessions/2/votes/1.json
107,House,2,2,"{'bill_id': 'hr700-107', 'number': 'H.R.700', 'sponsor_id': 'S000097', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hr700.json', 'title': 'To reauthorize the Asian Elephant Conservation Act of 1997.', 'latest_action': 'Became Public Law No: 107-141.'}",2002-01-23,"{'yes': 179, 'no': 0, 'present': 0, 'not_voting': 32, 'majority_position': 'Yes'}",To reauthorize the Asian Elephant Conservation Act,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree to Senate Amendment,,"{'yes': 169, 'no': 22, 'present': 0, 'not_voting': 30, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2002/roll002.xml,14:15:00,"{'yes': 349, 'no': 23, 'present': 0, 'not_voting': 62}",http://clerk.house.gov/evs/2002/roll002.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/2/votes/2.json
107,House,2,3,"{'bill_id': 'hr2234-107', 'number': 'H.R.2234', 'sponsor_id': 'P000099', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hr2234.json', 'title': 'To revise the boundary of the Tumacacori National Historical Park in the State of Arizona.', 'latest_action': 'Became Public Law No: 107-218.'}",2002-01-23,"{'yes': 180, 'no': 0, 'present': 0, 'not_voting': 31, 'majority_position': 'Yes'}",Tumacacori National Historical Park Boundary Revision Act,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}","On Motion to Suspend the Rules and Pass, As Amended",,"{'yes': 175, 'no': 13, 'present': 0, 'not_voting': 33, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2002/roll003.xml,14:28:00,"{'yes': 356, 'no': 14, 'present': 0, 'not_voting': 64}",http://clerk.house.gov/evs/2002/roll003.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/2/votes/3.json
107,House,2,4,"{'bill_id': 's1762-107', 'number': 'S.1762', 'sponsor_id': 'J000177', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/s1762.json', 'title': 'A bill to amend the Higher Education Act of 1965 to establish fixed interest rates for student and parent borrowers, to extend current law with respect to special allowances for lenders, and for other purposes.', 'latest_action': 'Became Public Law No: 107-139.'}",2002-01-24,"{'yes': 180, 'no': 0, 'present': 0, 'not_voting': 31, 'majority_position': 'Yes'}",Higher Education Act Amendments,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 190, 'no': 3, 'present': 0, 'not_voting': 28, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2002/roll004.xml,11:24:00,"{'yes': 372, 'no': 3, 'present': 0, 'not_voting': 59}",http://clerk.house.gov/evs/2002/roll004.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/2/votes/4.json
107,House,2,5,"{'bill_id': 'hres335-107', 'number': 'H.RES.335', 'sponsor_id': 'S000112', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hres335.json', 'title': 'Honoring the contributions of Catholic schools.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2002-01-29,"{'yes': 189, 'no': 0, 'present': 0, 'not_voting': 22, 'majority_position': 'Yes'}",A resolution honoring the contributions of Catholic Schools.,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend Rules and Agree,,"{'yes': 197, 'no': 0, 'present': 1, 'not_voting': 23, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2002/roll005.xml,17:28:00,"{'yes': 388, 'no': 0, 'present': 1, 'not_voting': 45}",http://clerk.house.gov/evs/2002/roll005.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/2/votes/5.json
107,House,2,6,"{'bill_id': 'hr577-107', 'number': 'H.R.577', 'sponsor_id': 'D000533', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hr577.json', 'title': 'A bill to amend title 44, United States Code, to require any organization that is established for the purpose of raising funds for creating, maintaining, expanding, or conducting activities at a Presidential archival depository or any facilities relating to a Presidential archival depository to disclose the sources and amounts of any funds raised, and for other purposes.', 'latest_action': 'Placed on Senate Legislative Calendar under General Orders. Calendar No. 413.'}",2002-02-05,"{'yes': 187, 'no': 1, 'present': 0, 'not_voting': 23, 'majority_position': 'Yes'}",To require any organization that is established for the purpose of raising funds for the creation of a Presidential archival depository to disclose the sources and amounts of any funds raised.,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}","On Motion to Suspend the Rules and Pass, as amended",,"{'yes': 203, 'no': 2, 'present': 0, 'not_voting': 16, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2002/roll006.xml,18:53:00,"{'yes': 392, 'no': 3, 'present': 0, 'not_voting': 39}",http://clerk.house.gov/evs/2002/roll006.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/2/votes/6.json
107,House,2,7,"{'bill_id': 's970-107', 'number': 'S.970', 'sponsor_id': 'C001035', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/s970.json', 'title': 'A bill to designate the facility of the United States Postal Service located at 39 Tremont Street, Paris Hill, Maine, as the Horatio King Post Office Building.', 'latest_action': 'Became Public Law No: 107-145.'}",2002-02-05,"{'yes': 190, 'no': 0, 'present': 0, 'not_voting': 21, 'majority_position': 'Yes'}","Designating the facility of the US Postal Service located at 39 Tremont Street, Paris Hill, Maine, as the Horatio King Post Office Building.","{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 202, 'no': 0, 'present': 0, 'not_voting': 19, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2002/roll007.xml,19:01:00,"{'yes': 394, 'no': 0, 'present': 0, 'not_voting': 40}",http://clerk.house.gov/evs/2002/roll007.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/2/votes/7.json
107,House,2,8,"{'bill_id': 'hres342-107', 'number': 'H.RES.342', 'sponsor_id': 'H000329', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hres342.json', 'title': 'Providing for the consideration of motions to suspend the rules.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2002-02-06,"{'yes': 0, 'no': 203, 'present': 0, 'not_voting': 8, 'majority_position': 'No'}",Providing for the Consideration of Motions to Suspend the Rules,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 211, 'no': 0, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2002/roll008.xml,11:57:00,"{'yes': 212, 'no': 204, 'present': 0, 'not_voting': 18}",http://clerk.house.gov/evs/2002/roll008.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/2/votes/8.json
107,House,2,9,"{'bill_id': 's1888-107', 'number': 'S.1888', 'sponsor_id': 'S000888', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/s1888.json', 'title': 'A bill to amend title 18 of the United States Code to correct a technical error in the codification of title 36 of the United States Code.', 'latest_action': 'Became Public Law No: 107-140.'}",2002-02-06,"{'yes': 201, 'no': 0, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}",Correct a Technical Error in the Codification of Title 36 of the United States Code,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 210, 'no': 0, 'present': 0, 'not_voting': 11, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2002/roll009.xml,12:08:00,"{'yes': 413, 'no': 0, 'present': 0, 'not_voting': 21}",http://clerk.house.gov/evs/2002/roll009.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/2/votes/9.json
107,House,2,10,"{'bill_id': 'hconres312-107', 'number': 'H.CON.RES.312', 'sponsor_id': 'B000013', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hconres312.json', 'title': 'Expressing the sense of the House of Representatives that the scheduled tax relief provided for by the Economic Growth and Tax Relief Reconciliation Act of 2001 passed by a bipartisan majority in Congress should not be suspended or repealed.', 'latest_action': 'On motion to suspend the rules and agree to the resolution Failed by the Yeas and Nays: (2/3 required): 235 - 181 (Roll no. 10).'}",2002-02-06,"{'yes': 26, 'no': 179, 'present': 0, 'not_voting': 6, 'majority_position': 'No'}",Expressing the sense of the House of Representatives that the scheduled Tax Relief Provided by the Economic Growth and Tax Relief Reconciliation Act of 2001 passed by a Bipartisan Majority in Congress should not be suspended or repealed,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 208, 'no': 1, 'present': 0, 'not_voting': 12, 'majority_position': 'Yes'}",Failed,http://clerk.house.gov/evs/2002/roll010.xml,13:28:00,"{'yes': 235, 'no': 181, 'present': 0, 'not_voting': 18}",http://clerk.house.gov/evs/2002/roll010.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/2/votes/10.json
