congress,chamber,session,roll_call,bill,date,democratic,description,independent,question,question_text,republican,result,source,time,total,url,vote_type,vote_uri
115,House,1,1,"{'bill_id': 'quorum-115', 'number': 'QUORUM', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2017-01-03,"{'yes': 0, 'no': 0, 'present': 193, 'not_voting': 1, 'majority_position': 'None'}",Quorum Call,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",Call by States,,"{'yes': 0, 'no': 0, 'present': 241, 'not_voting': 0, 'majority_position': 'None'}",Passed,http://clerk.house.gov/evs/2017/roll001.xml,12:35:00,"{'yes': 0, 'no': 0, 'present': 434, 'not_voting': 1}",http://clerk.house.gov/evs/2017/roll001.xml,QUORUM,https://api.propublica.org/congress/v1/115/house/sessions/1/votes/1.json
115,House,1,2,{},2017-01-03,"{'Pelosi': 189, 'Ryan (OH)': 2, 'Cooper': 1, 'Not Voting': 1, 'Lewis (GA)': 1}",Electing Paul Ryan of Wisconsin as Speaker of the House,{},Election of the Speaker,,"{'Ryan (WI)': 239, 'Webster': 1, 'Not Voting': 1}",Ryan (WI),http://clerk.house.gov/evs/2017/roll002.xml,14:04:00,"{'Ryan (WI)': 239, 'Pelosi': 189, 'Ryan (OH)': 2, 'Cooper': 1, 'Webster': 1, 'Not Voting': 2, 'Lewis (GA)': 1}",http://clerk.house.gov/evs/2017/roll002.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/115/house/sessions/1/votes/2.json
115,House,1,3,"{'bill_id': 'hres5-115', 'number': 'H.RES.5', 'sponsor_id': 'M001165', 'api_uri': 'https://api.propublica.org/congress/v1/115/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Fifteenth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2017-01-03,"{'yes': 0, 'no': 184, 'present': 0, 'not_voting': 9, 'majority_position': 'No'}",Adopting rules for the One Hundred Fifteenth Congress,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",Table Motion to Refer,,"{'yes': 228, 'no': 0, 'present': 0, 'not_voting': 13, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2017/roll003.xml,15:04:00,"{'yes': 228, 'no': 184, 'present': 0, 'not_voting': 21}",http://clerk.house.gov/evs/2017/roll003.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/115/house/sessions/1/votes/3.json
115,House,1,4,"{'bill_id': 'hres5-115', 'number': 'H.RES.5', 'sponsor_id': 'M001165', 'api_uri': 'https://api.propublica.org/congress/v1/115/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Fifteenth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2017-01-03,"{'yes': 0, 'no': 193, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Adopting rules for the One Hundred Fifteenth Congress,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 237, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2017/roll004.xml,16:58:00,"{'yes': 237, 'no': 193, 'present': 0, 'not_voting': 3}",http://clerk.house.gov/evs/2017/roll004.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/115/house/sessions/1/votes/4.json
115,House,1,5,"{'bill_id': 'hres5-115', 'number': 'H.RES.5', 'sponsor_id': 'M001165', 'api_uri': 'https://api.propublica.org/congress/v1/115/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Fifteenth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2017-01-03,"{'yes': 193, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Adopting rules for the One Hundred Fifteenth Congress,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",Motion to Commit,,"{'yes': 0, 'no': 236, 'present': 0, 'not_voting': 5, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2017/roll005.xml,17:16:00,"{'yes': 193, 'no': 236, 'present': 0, 'not_voting': 4}",http://clerk.house.gov/evs/2017/roll005.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/115/house/sessions/1/votes/5.json
115,House,1,6,"{'bill_id': 'hres5-115', 'number': 'H.RES.5', 'sponsor_id': 'M001165', 'api_uri': 'https://api.propublica.org/congress/v1/115/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Fifteenth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2017-01-03,"{'yes': 0, 'no': 190, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Adopting rules for the One Hundred Fifteenth Congress,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 234, 'no': 3, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2017/roll006.xml,17:34:00,"{'yes': 234, 'no': 193, 'present': 0, 'not_voting': 6}",http://clerk.house.gov/evs/2017/roll006.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/115/house/sessions/1/votes/6.json
115,House,1,7,"{'bill_id': 'hr21-115', 'number': 'H.R.21', 'sponsor_id': 'I000056', 'api_uri': 'https://api.propublica.org/congress/v1/115/bills/hr21.json', 'title': ""To amend chapter 8 of title 5, United States Code, to provide for en bloc consideration in resolutions of disapproval for 'midnight rules', and for other purposes."", 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.'}",2017-01-04,"{'yes': 183, 'no': 1, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Midnight Rules Relief Act of 2017,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Recommit with Instructions,,"{'yes': 0, 'no': 235, 'present': 0, 'not_voting': 6, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2017/roll007.xml,16:38:00,"{'yes': 183, 'no': 236, 'present': 0, 'not_voting': 14}",http://clerk.house.gov/evs/2017/roll007.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/115/house/sessions/1/votes/7.json
115,House,1,8,"{'bill_id': 'hr21-115', 'number': 'H.R.21', 'sponsor_id': 'I000056', 'api_uri': 'https://api.propublica.org/congress/v1/115/bills/hr21.json', 'title': ""To amend chapter 8 of title 5, United States Code, to provide for en bloc consideration in resolutions of disapproval for 'midnight rules', and for other purposes."", 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.'}",2017-01-04,"{'yes': 4, 'no': 184, 'present': 0, 'not_voting': 5, 'majority_position': 'No'}",Midnight Rules Relief Act of 2017,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 234, 'no': 0, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2017/roll008.xml,16:48:00,"{'yes': 238, 'no': 184, 'present': 0, 'not_voting': 11}",http://clerk.house.gov/evs/2017/roll008.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/115/house/sessions/1/votes/8.json
115,House,1,9,"{'bill_id': 'hres22-115', 'number': 'H.RES.22', 'sponsor_id': 'C001093', 'api_uri': 'https://api.propublica.org/congress/v1/115/bills/hres22.json', 'title': 'Providing for consideration of the bill (H.R. 26) to amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law, and providing for consideration of the resolution (H. Res. 11) objecting to United Nations Security Council Resolution 2334 as an obstacle to Israeli-Palestinian peace, and for other purposes.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2017-01-05,"{'yes': 1, 'no': 187, 'present': 0, 'not_voting': 5, 'majority_position': 'No'}","Providing for consideration of the bill (H.R. 26) Regulations from the Executive in Need of Scrutiny Act, and providing for consideration of the resolution (H.Res. 11) objecting to United Nations Security Council Resolution 2334 as an obstacle to Israeli-Palestinian peace, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 234, 'no': 1, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2017/roll009.xml,14:12:00,"{'yes': 235, 'no': 188, 'present': 0, 'not_voting': 10}",http://clerk.house.gov/evs/2017/roll009.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/115/house/sessions/1/votes/9.json
115,House,1,10,"{'bill_id': 'hres22-115', 'number': 'H.RES.22', 'sponsor_id': 'C001093', 'api_uri': 'https://api.propublica.org/congress/v1/115/bills/hres22.json', 'title': 'Providing for consideration of the bill (H.R. 26) to amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law, and providing for consideration of the resolution (H. Res. 11) objecting to United Nations Security Council Resolution 2334 as an obstacle to Israeli-Palestinian peace, and for other purposes.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2017-01-05,"{'yes': 0, 'no': 186, 'present': 0, 'not_voting': 7, 'majority_position': 'No'}","Providing for consideration of the bill (H.R. 26) Regulations from the Executive in Need of Scrutiny Act, and providing for consideration of the resolution (H.Res. 11) objecting to United Nations Security Council Resolution 2334 as an obstacle to Israeli-Palestinian peace, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 231, 'no': 1, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2017/roll010.xml,14:30:00,"{'yes': 231, 'no': 187, 'present': 0, 'not_voting': 15}",http://clerk.house.gov/evs/2017/roll010.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/115/house/sessions/1/votes/10.json
