congress,chamber,session,roll_call,bill,date,democratic,description,independent,question,question_text,republican,result,source,time,total,url,vote_type,vote_uri
110,House,2,1,"{'bill_id': 'quorum-110', 'number': 'QUORUM', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2008-01-15,"{'yes': 0, 'no': 0, 'present': 212, 'not_voting': 20, 'majority_position': 'None'}",,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",Call of the House,,"{'yes': 0, 'no': 0, 'present': 181, 'not_voting': 18, 'majority_position': 'None'}",Passed,http://clerk.house.gov/evs/2008/roll001.xml,19:31:00,"{'yes': 0, 'no': 0, 'present': 393, 'not_voting': 38}",http://clerk.house.gov/evs/2008/roll001.xml,QUORUM,https://api.propublica.org/congress/v1/110/house/sessions/2/votes/1.json
110,House,2,2,"{'bill_id': 'hres918-110', 'number': 'H.RES.918', 'sponsor_id': 'S000480', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hres918.json', 'title': 'Providing for consideration of the bill (H.R. 2768) to establish improved mandatory standards to protect miners during emergencies, and for other purposes.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2008-01-16,"{'yes': 222, 'no': 1, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}","Providing for consideration of H.R. 2768, to establish improved mandatory standards to protect miners during emergencies, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 0, 'no': 190, 'present': 0, 'not_voting': 9, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2008/roll002.xml,12:12:00,"{'yes': 222, 'no': 191, 'present': 0, 'not_voting': 17}",http://clerk.house.gov/evs/2008/roll002.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/110/house/sessions/2/votes/2.json
110,House,2,3,"{'bill_id': 'hres912-110', 'number': 'H.RES.912', 'sponsor_id': 'A000022', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hres912.json', 'title': 'Condemning the assassination of former Pakistani Prime Minister Benazir Bhutto and reaffirming the commitment of the United States to assist the people of Pakistan in combating terrorist activity and promoting a free and democratic Pakistan.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2008-01-16,"{'yes': 224, 'no': 0, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Condemning the assassination of former Pakistani Prime Minister Benazir Bhutto,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 189, 'no': 0, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2008/roll003.xml,12:20:00,"{'yes': 413, 'no': 0, 'present': 0, 'not_voting': 18}",http://clerk.house.gov/evs/2008/roll003.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/110/house/sessions/2/votes/3.json
110,House,2,4,"{'bill_id': 'hres921-110', 'number': 'H.RES.921', 'sponsor_id': 'V000081', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hres921.json', 'title': 'Providing for the concurrence by the House in the Senate amendment to H.R. 4253, with an amendment.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2008-01-16,"{'yes': 221, 'no': 0, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}","Providing for the concurrence by the House in the Senate amendment to H.R. 4253, with an amendment","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 185, 'no': 2, 'present': 0, 'not_voting': 12, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2008/roll004.xml,12:28:00,"{'yes': 406, 'no': 2, 'present': 0, 'not_voting': 22}",http://clerk.house.gov/evs/2008/roll004.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/110/house/sessions/2/votes/4.json
110,House,2,5,"{'bill_id': 'hr2768-110', 'number': 'H.R.2768', 'sponsor_id': 'M000725', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr2768.json', 'title': 'To establish improved mandatory standards to protect miners during emergencies, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.'}",2008-01-16,"{'yes': 226, 'no': 0, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",George Miller of California Amendment,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Amendment,,"{'yes': 8, 'no': 183, 'present': 0, 'not_voting': 9, 'majority_position': 'No'}",Agreed to,http://clerk.house.gov/evs/2008/roll005.xml,14:55:00,"{'yes': 234, 'no': 183, 'present': 0, 'not_voting': 18}",http://clerk.house.gov/evs/2008/roll005.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/110/house/sessions/2/votes/5.json
110,House,2,6,"{'bill_id': 'hr2768-110', 'number': 'H.R.2768', 'sponsor_id': 'M000725', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr2768.json', 'title': 'To establish improved mandatory standards to protect miners during emergencies, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.'}",2008-01-16,"{'yes': 226, 'no': 0, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Boucher of Virginia Amendment,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Amendment,,"{'yes': 138, 'no': 53, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Agreed to,http://clerk.house.gov/evs/2008/roll006.xml,15:02:00,"{'yes': 364, 'no': 53, 'present': 0, 'not_voting': 18}",http://clerk.house.gov/evs/2008/roll006.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/110/house/sessions/2/votes/6.json
110,House,2,7,"{'bill_id': 'hr2768-110', 'number': 'H.R.2768', 'sponsor_id': 'M000725', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr2768.json', 'title': 'To establish improved mandatory standards to protect miners during emergencies, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.'}",2008-01-16,"{'yes': 227, 'no': 0, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Ellsworth of Indiana Amendment,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Amendment,,"{'yes': 189, 'no': 0, 'present': 0, 'not_voting': 11, 'majority_position': 'Yes'}",Agreed to,http://clerk.house.gov/evs/2008/roll007.xml,15:08:00,"{'yes': 416, 'no': 0, 'present': 0, 'not_voting': 19}",http://clerk.house.gov/evs/2008/roll007.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/110/house/sessions/2/votes/7.json
110,House,2,8,"{'bill_id': 'hr2768-110', 'number': 'H.R.2768', 'sponsor_id': 'M000725', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr2768.json', 'title': 'To establish improved mandatory standards to protect miners during emergencies, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.'}",2008-01-16,"{'yes': 3, 'no': 224, 'present': 0, 'not_voting': 8, 'majority_position': 'No'}",Wilson of South Carolina Substitute Amendment,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Amendment,,"{'yes': 185, 'no': 5, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}",Failed,http://clerk.house.gov/evs/2008/roll008.xml,15:16:00,"{'yes': 188, 'no': 229, 'present': 0, 'not_voting': 18}",http://clerk.house.gov/evs/2008/roll008.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/110/house/sessions/2/votes/8.json
110,House,2,9,"{'bill_id': 'hr2768-110', 'number': 'H.R.2768', 'sponsor_id': 'M000725', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr2768.json', 'title': 'To establish improved mandatory standards to protect miners during emergencies, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.'}",2008-01-16,"{'yes': 8, 'no': 216, 'present': 0, 'not_voting': 7, 'majority_position': 'No'}",S-MINER Act,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Recommit with Instructions,,"{'yes': 189, 'no': 1, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Failed,http://clerk.house.gov/evs/2008/roll009.xml,15:48:00,"{'yes': 197, 'no': 217, 'present': 0, 'not_voting': 16}",http://clerk.house.gov/evs/2008/roll009.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/110/house/sessions/2/votes/9.json
110,House,2,10,"{'bill_id': 'hr2768-110', 'number': 'H.R.2768', 'sponsor_id': 'M000725', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr2768.json', 'title': 'To establish improved mandatory standards to protect miners during emergencies, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.'}",2008-01-16,"{'yes': 207, 'no': 16, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",S-MINER Act,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 7, 'no': 183, 'present': 0, 'not_voting': 9, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2008/roll010.xml,15:56:00,"{'yes': 214, 'no': 199, 'present': 0, 'not_voting': 17}",http://clerk.house.gov/evs/2008/roll010.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/110/house/sessions/2/votes/10.json
