congress,chamber,session,roll_call,bill,date,democratic,description,independent,question,question_text,republican,result,source,time,total,url,vote_type,vote_uri
111,House,2,1,"{'bill_id': 'quorum-111', 'number': 'QUORUM', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2010-01-12,"{'yes': 0, 'no': 0, 'present': 227, 'not_voting': 29, 'majority_position': ''}",,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",Call of the House,,"{'yes': 0, 'no': 0, 'present': 146, 'not_voting': 32, 'majority_position': ''}",Passed,http://clerk.house.gov/evs/2010/roll001.xml,19:07:00,"{'yes': 0, 'no': 0, 'present': 373, 'not_voting': 61}",http://clerk.house.gov/evs/2010/roll001.xml,QUORUM,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/1.json
111,House,2,2,"{'bill_id': 'hjres64-111', 'number': 'H.J.RES.64', 'sponsor_id': 'O000007', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hjres64.json', 'title': 'Making further continuing appropriations for fiscal year 2010, and for other purposes.', 'latest_action': 'On passage, the objections of the President to the contrary notwithstanding Failed by the Yeas and Nays: (2/3 required): 143 - 245, 1 Present (Roll no. 2).'}",2010-01-13,"{'yes': 3, 'no': 223, 'present': 0, 'not_voting': 30, 'majority_position': 'No'}",Making further continuing appropriations for FY 2010,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}","On Passage, Objections of the President Notwithstanding",,"{'yes': 140, 'no': 22, 'present': 1, 'not_voting': 15, 'majority_position': 'Yes'}",Failed,http://clerk.house.gov/evs/2010/roll002.xml,15:35:00,"{'yes': 143, 'no': 245, 'present': 1, 'not_voting': 44}",http://clerk.house.gov/evs/2010/roll002.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/2.json
111,House,2,3,"{'bill_id': 'hres1002-111', 'number': 'H.RES.1002', 'sponsor_id': 'P000585', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hres1002.json', 'title': 'Honoring the life and work of Dr. Martin Luther King, Jr. and encouraging the continued commitment to the Martin Luther King, Jr. Day as a national day of service.', 'latest_action': 'Referred to the Subcommittee on Healthy Families and Communities.'}",2010-01-13,"{'yes': 223, 'no': 0, 'present': 0, 'not_voting': 33, 'majority_position': 'Yes'}","Honoring the life and work of Dr. Martin Luther King, Jr. and encouraging the continued commitment to the Martin Luther King, Jr. Day as a national day of service","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 156, 'no': 0, 'present': 0, 'not_voting': 22, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2010/roll003.xml,15:59:00,"{'yes': 379, 'no': 0, 'present': 0, 'not_voting': 54}",http://clerk.house.gov/evs/2010/roll003.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/3.json
111,House,2,4,"{'bill_id': 'hres860-111', 'number': 'H.RES.860', 'sponsor_id': 'Q000023', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hres860.json', 'title': ""Supporting the initiatives of Chicago Wilderness and the Children's Outdoor Bill of Rights."", 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2010-01-13,"{'yes': 218, 'no': 0, 'present': 0, 'not_voting': 38, 'majority_position': 'Yes'}",Supporting the initiatives of Chicago Wilderness and the Children,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}","On Motion to Suspend the Rules and Agree, as Amended",,"{'yes': 151, 'no': 1, 'present': 0, 'not_voting': 26, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2010/roll004.xml,16:09:00,"{'yes': 369, 'no': 1, 'present': 0, 'not_voting': 63}",http://clerk.house.gov/evs/2010/roll004.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/4.json
111,House,2,5,"{'bill_id': 'hr3892-111', 'number': 'H.R.3892', 'sponsor_id': 'B001251', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hr3892.json', 'title': ""To designate the facility of the United States Postal Service located at 101 West Highway 64 Bypass in Roper, North Carolina, as the 'E.V. Wilkins Post Office'."", 'latest_action': 'Became Public Law No: 111-181.'}",2010-01-13,"{'yes': 205, 'no': 0, 'present': 0, 'not_voting': 51, 'majority_position': 'Yes'}","To designate the facility of the United States Postal Service located at 101 West Highway 64 Bypass in Roper, North Carolina, as the ","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 151, 'no': 1, 'present': 0, 'not_voting': 26, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2010/roll005.xml,16:15:00,"{'yes': 356, 'no': 1, 'present': 0, 'not_voting': 76}",http://clerk.house.gov/evs/2010/roll005.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/5.json
111,House,2,6,"{'bill_id': 'hres1004-111', 'number': 'H.RES.1004', 'sponsor_id': 'D000096', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hres1004.json', 'title': 'Congratulating the Northwestern University Feinberg School of Medicine for its 150 years of commitment to advancing science and improving health.', 'latest_action': 'Referred to the Subcommittee on Higher Education, Lifelong Learning, and Competitiveness.'}",2010-01-19,"{'yes': 233, 'no': 0, 'present': 0, 'not_voting': 23, 'majority_position': 'Yes'}",Congratulating the Northwestern University Feinberg School of Medicine for its 150 years of commitment to advancing science and improving health,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 164, 'no': 0, 'present': 0, 'not_voting': 14, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2010/roll006.xml,18:58:00,"{'yes': 397, 'no': 0, 'present': 0, 'not_voting': 36}",http://clerk.house.gov/evs/2010/roll006.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/6.json
111,House,2,7,"{'bill_id': 'hres1015-111', 'number': 'H.RES.1015', 'sponsor_id': 'T000467', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hres1015.json', 'title': ""Congratulating the Penn State women's volleyball team on winning the 2009 NCAA Division I National Championship."", 'latest_action': 'Referred to the Subcommittee on Higher Education, Lifelong Learning, and Competitiveness.'}",2010-01-19,"{'yes': 233, 'no': 0, 'present': 1, 'not_voting': 22, 'majority_position': 'Yes'}",Congratulating the Penn State women,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 163, 'no': 0, 'present': 0, 'not_voting': 15, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2010/roll007.xml,19:07:00,"{'yes': 396, 'no': 0, 'present': 1, 'not_voting': 36}",http://clerk.house.gov/evs/2010/roll007.xml,2/3 RECORDED VOTE,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/7.json
111,House,2,8,"{'bill_id': 'hres991-111', 'number': 'H.RES.991', 'sponsor_id': 'P000600', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hres991.json', 'title': ""Commending the University of Virginia men's soccer team for winning the 2009 Division I NCAA National Championship."", 'latest_action': 'Referred to the Subcommittee on Higher Education, Lifelong Learning, and Competitiveness.'}",2010-01-19,"{'yes': 234, 'no': 0, 'present': 2, 'not_voting': 20, 'majority_position': 'Yes'}",Commending the University of Virginia men,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 164, 'no': 0, 'present': 0, 'not_voting': 14, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2010/roll008.xml,19:14:00,"{'yes': 398, 'no': 0, 'present': 2, 'not_voting': 33}",http://clerk.house.gov/evs/2010/roll008.xml,2/3 RECORDED VOTE,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/8.json
111,House,2,9,"{'bill_id': 'hres1017-111', 'number': 'H.RES.1017', 'sponsor_id': 'M000312', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hres1017.json', 'title': 'Providing for consideration of the bill (H.R. 3254) to approve the Taos Pueblo Indian Water Rights Settlement Agreement, and for other purposes; for consideration of the bill (H.R. 3342) to authorize the Secretary of the Interior, acting through the Commissioner of Reclamation, to develop water infrastructure in the Rio Grande Basin, and to approve the settlement of the water rights claims of the Pueblos of Nambe, Pojoaque, San Ildefonso, and Tesuque; and for consideration of the bill (H.R. 1065) to resolve water rights claims of the White Mountain Apache Tribe in the State of Arizona, and for other purposes.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2010-01-20,"{'yes': 239, 'no': 8, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}","Rule providing for consideration of H.R. 3254, H.R. 3342, and H.R. 1065","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 0, 'no': 167, 'present': 0, 'not_voting': 11, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2010/roll009.xml,14:29:00,"{'yes': 239, 'no': 175, 'present': 0, 'not_voting': 19}",http://clerk.house.gov/evs/2010/roll009.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/9.json
111,House,2,10,"{'bill_id': 'hr3726-111', 'number': 'H.R.3726', 'sponsor_id': 'C000380', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hr3726.json', 'title': 'To establish the Castle Nugent National Historic Site at St. Croix, United States Virgin Islands, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.'}",2010-01-20,"{'yes': 241, 'no': 4, 'present': 0, 'not_voting': 11, 'majority_position': 'Yes'}",Castle Nugent National Historic Site Establishment Act of 2010,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}","On Motion to Suspend the Rules and Pass, as Amended",,"{'yes': 0, 'no': 169, 'present': 0, 'not_voting': 9, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2010/roll010.xml,14:44:00,"{'yes': 241, 'no': 173, 'present': 0, 'not_voting': 19}",http://clerk.house.gov/evs/2010/roll010.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/10.json
111,House,2,11,"{'bill_id': 'hr3538-111', 'number': 'H.R.3538', 'sponsor_id': 'S001148', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hr3538.json', 'title': 'To authorize the continued use of certain water diversions located on National Forest System land in the Frank Church-River of No Return Wilderness and the Selway-Bitterroot Wilderness in the State of Idaho, and for other purposes.', 'latest_action': 'On motion to suspend the rules and pass the bill, as amended Failed by the Yeas and Nays: (2/3 required): 225 - 191 (Roll no. 11).'}",2010-01-20,"{'yes': 61, 'no': 187, 'present': 0, 'not_voting': 8, 'majority_position': 'No'}",Idaho Wilderness Water Resources Protection Act,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}","On Motion to Suspend the Rules and Pass, as Amended",,"{'yes': 164, 'no': 4, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}",Failed,http://clerk.house.gov/evs/2010/roll011.xml,14:56:00,"{'yes': 225, 'no': 191, 'present': 0, 'not_voting': 17}",http://clerk.house.gov/evs/2010/roll011.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/11.json
111,House,2,12,"{'bill_id': 'hr3254-111', 'number': 'H.R.3254', 'sponsor_id': 'L000570', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hr3254.json', 'title': 'To approve the Taos Pueblo Indian Water Rights Settlement Agreement, and for other purposes.', 'latest_action': 'Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 266.'}",2010-01-21,"{'yes': 240, 'no': 5, 'present': 0, 'not_voting': 11, 'majority_position': 'Yes'}",Taos Pueblo Indian Water Rights Settlement Act,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 14, 'no': 153, 'present': 0, 'not_voting': 11, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2010/roll012.xml,12:28:00,"{'yes': 254, 'no': 158, 'present': 0, 'not_voting': 21}",http://clerk.house.gov/evs/2010/roll012.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/12.json
111,House,2,13,"{'bill_id': 'hr3342-111', 'number': 'H.R.3342', 'sponsor_id': 'L000570', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hr3342.json', 'title': 'To authorize the Secretary of the Interior, acting through the Commissioner of Reclamation, to develop water infrastructure in the Rio Grande Basin, and to approve the settlement of the water rights claims of the Pueblos of Nambe, Pojoaque, San Ildefonso, and Tesuque.', 'latest_action': 'Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 265.'}",2010-01-21,"{'yes': 234, 'no': 4, 'present': 0, 'not_voting': 18, 'majority_position': 'Yes'}",Aamodt Litigation Settlement Act,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 15, 'no': 149, 'present': 0, 'not_voting': 14, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2010/roll013.xml,12:35:00,"{'yes': 249, 'no': 153, 'present': 0, 'not_voting': 31}",http://clerk.house.gov/evs/2010/roll013.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/13.json
111,House,2,14,"{'bill_id': 'hr1065-111', 'number': 'H.R.1065', 'sponsor_id': 'K000368', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hr1065.json', 'title': 'To resolve water rights claims of the White Mountain Apache Tribe in the State of Arizona, and for other purposes.', 'latest_action': 'Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 340.'}",2010-01-21,"{'yes': 243, 'no': 4, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",White Mountain Apache Tribe Water Rights Quantification Act of 2009,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 19, 'no': 143, 'present': 0, 'not_voting': 16, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2010/roll014.xml,12:43:00,"{'yes': 262, 'no': 147, 'present': 0, 'not_voting': 24}",http://clerk.house.gov/evs/2010/roll014.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/14.json
111,House,2,15,"{'bill_id': 'hres1021-111', 'number': 'H.RES.1021', 'sponsor_id': 'L000551', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hres1021.json', 'title': 'Expressing condolences to and solidarity with the people of Haiti in the aftermath of the devastating earthquake of January 12, 2010.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2010-01-21,"{'yes': 246, 'no': 0, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}","Expressing condolences to and solidarity with the people of Haiti in the aftermath of the devastating earthquake of January 12, 2010","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 165, 'no': 1, 'present': 0, 'not_voting': 12, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2010/roll015.xml,12:52:00,"{'yes': 411, 'no': 1, 'present': 0, 'not_voting': 21}",http://clerk.house.gov/evs/2010/roll015.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/15.json
111,House,2,16,"{'bill_id': 'hr730-111', 'number': 'H.R.730', 'sponsor_id': 'S001150', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hr730.json', 'title': 'To strengthen efforts in the Department of Homeland Security to develop nuclear forensics capabilities to permit attribution of the source of nuclear material, and for other purposes.', 'latest_action': 'Became Public Law No: 111-140.'}",2010-01-21,"{'yes': 242, 'no': 1, 'present': 0, 'not_voting': 13, 'majority_position': 'Yes'}",Nuclear Forensics and Attribution Act,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",Suspend the Rules and Concur in the Senate Amendment,,"{'yes': 155, 'no': 9, 'present': 0, 'not_voting': 14, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2010/roll016.xml,13:06:00,"{'yes': 397, 'no': 10, 'present': 0, 'not_voting': 26}",http://clerk.house.gov/evs/2010/roll016.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/16.json
111,House,2,17,"{'bill_id': 'hres990-111', 'number': 'H.RES.990', 'sponsor_id': 'M001143', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hres990.json', 'title': ""Expressing support for designation of January 2010 as 'National Mentoring Month'."", 'latest_action': 'Referred to the Subcommittee on Healthy Families and Communities.'}",2010-01-26,"{'yes': 236, 'no': 0, 'present': 0, 'not_voting': 20, 'majority_position': 'Yes'}",Expressing support for designation of January 2010 as ,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 162, 'no': 0, 'present': 0, 'not_voting': 16, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2010/roll017.xml,18:59:00,"{'yes': 398, 'no': 0, 'present': 0, 'not_voting': 35}",http://clerk.house.gov/evs/2010/roll017.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/17.json
111,House,2,18,"{'bill_id': 'hres1011-111', 'number': 'H.RES.1011', 'sponsor_id': 'H001044', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hres1011.json', 'title': 'Recognizing the importance of cervical health and of detecting cervical cancer during its earliest stages and supporting the goals and ideals of Cervical Health Awareness Month.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2010-01-26,"{'yes': 239, 'no': 0, 'present': 0, 'not_voting': 17, 'majority_position': 'Yes'}",Recognizing the importance of cervical health and of detecting cervical cancer during its earliest stages and supporting the goals and ideals of Cervical Health Awareness Month,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 161, 'no': 0, 'present': 0, 'not_voting': 17, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2010/roll018.xml,19:07:00,"{'yes': 400, 'no': 0, 'present': 0, 'not_voting': 33}",http://clerk.house.gov/evs/2010/roll018.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/2/votes/18.json
