congress,chamber,session,roll_call,bill,date,democratic,description,independent,question,question_text,republican,result,source,time,total,url,vote_type,vote_uri
112,House,2,655,"{'bill_id': 'hr6726-112', 'number': 'H.R.6726', 'sponsor_id': 'F000451', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/hr6726.json', 'title': 'To prevent the 2013 pay adjustment for Members of Congress and persons holding other offices or positions in the Federal Government from being made.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.'}",2013-01-01,"{'yes': 55, 'no': 127, 'present': 0, 'not_voting': 9, 'majority_position': 'No'}",To prevent the 2013 pay adjustment for Members of Congress and persons holding other offices or positions in the Federal Government from being made,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 232, 'no': 2, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2013/roll655.xml,18:54:00,"{'yes': 287, 'no': 129, 'present': 0, 'not_voting': 15}",http://clerk.house.gov/evs/2013/roll655.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/112/house/sessions/2/votes/655.json
112,House,2,656,"{'bill_id': 'hr443-112', 'number': 'H.R.443', 'sponsor_id': 'Y000033', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/hr443.json', 'title': 'To provide for the conveyance of certain property from the United States to the Maniilaq Association located in Kotzebue, Alaska.', 'latest_action': 'Became Public Law No: 112-263.'}",2013-01-01,"{'yes': 181, 'no': 2, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}","An Act to provide for the conveyance of certain property from the United States to the Maniilaq Association located in Kotzebue, Alaska","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Concur in the Senate Amendment,,"{'yes': 229, 'no': 3, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2013/roll656.xml,19:02:00,"{'yes': 410, 'no': 5, 'present': 0, 'not_voting': 16}",http://clerk.house.gov/evs/2013/roll656.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/112/house/sessions/2/votes/656.json
112,House,2,657,"{'bill_id': 'hr4212-112', 'number': 'H.R.4212', 'sponsor_id': 'R000589', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/hr4212.json', 'title': 'To prevent the introduction into commerce of unsafe drywall, to ensure the manufacturer of drywall is readily identifiable, to ensure that problematic drywall removed from homes is not reused, and for other purposes.', 'latest_action': 'Became Public Law No: 112-266.'}",2013-01-01,"{'yes': 183, 'no': 0, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Drywall Safety Act,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Concur in the Senate Amendment,,"{'yes': 195, 'no': 37, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2013/roll657.xml,19:10:00,"{'yes': 378, 'no': 37, 'present': 0, 'not_voting': 16}",http://clerk.house.gov/evs/2013/roll657.xml,2/3 RECORDED VOTE,https://api.propublica.org/congress/v1/112/house/sessions/2/votes/657.json
112,House,2,658,"{'bill_id': 'hres844-112', 'number': 'H.RES.844', 'sponsor_id': 'D000492', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/hres844.json', 'title': 'Providing for consideration of the Senate amendments to the bill (H.R. 8) to extend certain tax relief provisions enacted in 2001 and 2003, and to provide for expedited consideration of a bill providing for comprehensive tax reform, and for other purposes.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2013-01-01,"{'yes': 176, 'no': 8, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}","Providing for consideration of the Senate amendments to the bill (H.R. 8) to extend certain tax relief provisions enacted in 2001 and 2003, and to provide for expedited consideration of a bill providing for comprehensive tax reform, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 232, 'no': 2, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2013/roll658.xml,21:39:00,"{'yes': 408, 'no': 10, 'present': 0, 'not_voting': 14}",http://clerk.house.gov/evs/2013/roll658.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/112/house/sessions/2/votes/658.json
112,House,2,659,"{'bill_id': 'hr8-112', 'number': 'H.R.8', 'sponsor_id': 'C000071', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/hr8.json', 'title': ""An act entitled the 'American Taxpayer Relief Act of 2012'."", 'latest_action': 'Became Public Law No: 112-240.'}",2013-01-01,"{'yes': 172, 'no': 16, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","To extend certain tax relief provisions enacted in 2001 and 2003, and to provide for expedited consideration of a bill providing for comprehensive tax reform, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Concur in the Senate Amendments,,"{'yes': 85, 'no': 151, 'present': 0, 'not_voting': 5, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2013/roll659.xml,22:57:00,"{'yes': 257, 'no': 167, 'present': 0, 'not_voting': 8}",http://clerk.house.gov/evs/2013/roll659.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/112/house/sessions/2/votes/659.json
113,House,1,1,"{'bill_id': 'quorum-113', 'number': 'QUORUM', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2013-01-03,"{'yes': 0, 'no': 0, 'present': 196, 'not_voting': 4, 'majority_position': ''}",,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",Call of the House,,"{'yes': 0, 'no': 0, 'present': 233, 'not_voting': 0, 'majority_position': ''}",Passed,http://clerk.house.gov/evs/2013/roll001.xml,12:24:00,"{'yes': 0, 'no': 0, 'present': 429, 'not_voting': 4}",http://clerk.house.gov/evs/2013/roll001.xml,QUORUM,https://api.propublica.org/congress/v1/113/house/sessions/1/votes/1.json
113,House,1,2,"{'bill_id': '-113', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2013-01-03,"{'Pelosi': 192, 'Lewis': 1, 'Not Voting': 3, 'Colin Powe': 1, 'Cooper': 2, 'Dingell': 1}",,{},Election of the Speaker,,"{'Boehner': 220, 'Labrador': 1, 'Not Voting': 3, 'Cantor': 3, 'Allen West': 2, 'Jordan': 1, 'David Walk': 1, 'Amash': 1, 'Present': 1}",Boehner,http://clerk.house.gov/evs/2013/roll002.xml,13:38:00,"{'Boehner': 220, 'Labrador': 1, 'Pelosi': 192, 'Lewis': 1, 'Not Voting': 6, 'Cantor': 3, 'Allen West': 2, 'Colin Powe': 1, 'Jordan': 1, 'David Walk': 1, 'Cooper': 2, 'Amash': 1, 'Dingell': 1, 'Present': 1}",http://clerk.house.gov/evs/2013/roll002.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/113/house/sessions/1/votes/2.json
113,House,1,3,"{'bill_id': 'hres5-113', 'number': 'H.RES.5', 'sponsor_id': 'C001046', 'api_uri': 'https://api.propublica.org/congress/v1/113/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Thirteenth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2013-01-03,"{'yes': 0, 'no': 187, 'present': 0, 'not_voting': 10, 'majority_position': 'No'}",,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Table the Motion to Refer,,"{'yes': 224, 'no': 0, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2013/roll003.xml,14:57:00,"{'yes': 224, 'no': 187, 'present': 0, 'not_voting': 18}",http://clerk.house.gov/evs/2013/roll003.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/113/house/sessions/1/votes/3.json
113,House,1,4,"{'bill_id': 'hres5-113', 'number': 'H.RES.5', 'sponsor_id': 'C001046', 'api_uri': 'https://api.propublica.org/congress/v1/113/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Thirteenth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2013-01-03,"{'yes': 0, 'no': 190, 'present': 0, 'not_voting': 7, 'majority_position': 'No'}",,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 227, 'no': 1, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2013/roll004.xml,16:21:00,"{'yes': 227, 'no': 191, 'present': 0, 'not_voting': 11}",http://clerk.house.gov/evs/2013/roll004.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/113/house/sessions/1/votes/4.json
113,House,1,5,"{'bill_id': 'hres5-113', 'number': 'H.RES.5', 'sponsor_id': 'C001046', 'api_uri': 'https://api.propublica.org/congress/v1/113/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Thirteenth Congress.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2013-01-03,"{'yes': 193, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Commit,,"{'yes': 1, 'no': 229, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2013/roll005.xml,16:39:00,"{'yes': 194, 'no': 229, 'present': 0, 'not_voting': 6}",http://clerk.house.gov/evs/2013/roll005.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/113/house/sessions/1/votes/5.json
