congress,chamber,session,roll_call,bill,date,democratic,description,independent,question,question_text,republican,result,source,time,total,url,vote_type,vote_uri
111,House,1,1,"{'bill_id': 'quorum-111', 'number': 'QUORUM', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2009-01-06,"{'yes': 0, 'no': 0, 'present': 254, 'not_voting': 1, 'majority_position': ''}",,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",Call of the House,,"{'yes': 0, 'no': 0, 'present': 174, 'not_voting': 1, 'majority_position': ''}",Passed,http://clerk.house.gov/evs/2009/roll001.xml,12:39:00,"{'yes': 0, 'no': 0, 'present': 428, 'not_voting': 2}",http://clerk.house.gov/evs/2009/roll001.xml,QUORUM,https://api.propublica.org/congress/v1/111/house/sessions/1/votes/1.json
111,House,1,2,"{'bill_id': '-111', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2009-01-06,"{'Pelosi': 255, 'Not Voting': 1}",,{},Election of the Speaker,,"{'Boehner': 174, 'Not Voting': 4}",Pelosi,http://clerk.house.gov/evs/2009/roll002.xml,13:50:00,"{'Pelosi': 255, 'Boehner': 174, 'Not Voting': 5, 'Vacant': 1}",http://clerk.house.gov/evs/2009/roll002.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/1/votes/2.json
111,House,1,3,"{'bill_id': 'hres5-111', 'number': 'H.RES.5', 'sponsor_id': 'H000874', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Eleventh Congress.', 'latest_action': 'H. Res.5 provides one hour of debate each for H.R. 11 and H.R. 12. Both bills are to be considered in the House. Both H.R. 11 and H.R. 12 are considered read and are closed to amendments. After passage of both H.R. 11 and H.R. 12, the text of H.R. 12 shall be appended at the end of H.R. 11 as new matter and H.R. 12 shall be laid on the table.'}",2009-01-06,"{'yes': 0, 'no': 249, 'present': 0, 'not_voting': 6, 'majority_position': 'No'}",Adopting rules for the One Hundred Eleventh Congress,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Commit with Instructions,,"{'yes': 174, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Failed,http://clerk.house.gov/evs/2009/roll003.xml,16:08:00,"{'yes': 174, 'no': 249, 'present': 0, 'not_voting': 6}",http://clerk.house.gov/evs/2009/roll003.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/1/votes/3.json
111,House,1,4,"{'bill_id': 'hres5-111', 'number': 'H.RES.5', 'sponsor_id': 'H000874', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hres5.json', 'title': 'Adopting rules for the One Hundred Eleventh Congress.', 'latest_action': 'H. Res.5 provides one hour of debate each for H.R. 11 and H.R. 12. Both bills are to be considered in the House. Both H.R. 11 and H.R. 12 are considered read and are closed to amendments. After passage of both H.R. 11 and H.R. 12, the text of H.R. 12 shall be appended at the end of H.R. 11 as new matter and H.R. 12 shall be laid on the table.'}",2009-01-06,"{'yes': 242, 'no': 6, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",Adopting rules for the One Hundred Eleventh Congress,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 0, 'no': 175, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2009/roll004.xml,16:31:00,"{'yes': 242, 'no': 181, 'present': 0, 'not_voting': 7}",http://clerk.house.gov/evs/2009/roll004.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/1/votes/4.json
111,House,1,5,"{'bill_id': 'hr35-111', 'number': 'H.R.35', 'sponsor_id': 'T000326', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hr35.json', 'title': 'To amend chapter 22 of title 44, United States Code, popularly known as the Presidential Records Act, to establish procedures for the consideration of claims of constitutionally based privilege against disclosure of Presidential records.', 'latest_action': 'Placed on Senate Legislative Calendar under General Orders. Calendar No. 64.'}",2009-01-07,"{'yes': 245, 'no': 0, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}",Presidential Records Act Amendments,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 114, 'no': 58, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2009/roll005.xml,12:27:00,"{'yes': 359, 'no': 58, 'present': 0, 'not_voting': 12}",http://clerk.house.gov/evs/2009/roll005.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/1/votes/5.json
111,House,1,6,"{'bill_id': 'hr36-111', 'number': 'H.R.36', 'sponsor_id': 'T000326', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hr36.json', 'title': 'To amend title 44, United States Code, to require information on contributors to Presidential library fundraising organizations.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.'}",2009-01-07,"{'yes': 247, 'no': 0, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Presidential Library Donation Reform Act,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 141, 'no': 31, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2009/roll006.xml,12:41:00,"{'yes': 388, 'no': 31, 'present': 0, 'not_voting': 13}",http://clerk.house.gov/evs/2009/roll006.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/1/votes/6.json
111,House,1,7,"{'bill_id': 'hr12-111', 'number': 'H.R.12', 'sponsor_id': 'D000216', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hr12.json', 'title': 'To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.', 'latest_action': 'Referred to the Subcommittee on Workforce Protections.'}",2009-01-09,"{'yes': 9, 'no': 239, 'present': 0, 'not_voting': 8, 'majority_position': 'No'}",Paycheck Fairness Act,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Recommit with Instructions,,"{'yes': 169, 'no': 1, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",Failed,http://clerk.house.gov/evs/2009/roll007.xml,13:08:00,"{'yes': 178, 'no': 240, 'present': 0, 'not_voting': 14}",http://clerk.house.gov/evs/2009/roll007.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/1/votes/7.json
111,House,1,8,"{'bill_id': 'hr12-111', 'number': 'H.R.12', 'sponsor_id': 'D000216', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hr12.json', 'title': 'To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.', 'latest_action': 'Referred to the Subcommittee on Workforce Protections.'}",2009-01-09,"{'yes': 246, 'no': 3, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",Paycheck Fairness Act,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 10, 'no': 160, 'present': 0, 'not_voting': 7, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2009/roll008.xml,13:19:00,"{'yes': 256, 'no': 163, 'present': 0, 'not_voting': 14}",http://clerk.house.gov/evs/2009/roll008.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/111/house/sessions/1/votes/8.json
111,House,1,9,"{'bill_id': 'hr11-111', 'number': 'H.R.11', 'sponsor_id': 'M000725', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hr11.json', 'title': 'To amend title VII of the Civil Rights Act of 1964 and the Age Discrimination in Employment Act of 1967, and to modify the operation of the Americans with Disabilities Act of 1990 and the Rehabilitation Act of 1973, to clarify that a discriminatory compensation decision or other practice that is unlawful under such Acts occurs each time compensation is paid pursuant to the discriminatory compensation decision or other practice, to amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.', 'latest_action': 'Referred to the Subcommittee on Health, Employment, Labor, and Pensions.'}",2009-01-09,"{'yes': 244, 'no': 5, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",Lilly Ledbetter Fair Pay Act of 2009,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 3, 'no': 166, 'present': 0, 'not_voting': 8, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2009/roll009.xml,13:28:00,"{'yes': 247, 'no': 171, 'present': 0, 'not_voting': 15}",http://clerk.house.gov/evs/2009/roll009.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/1/votes/9.json
111,House,1,10,"{'bill_id': 'hres34-111', 'number': 'H.RES.34', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hres34.json', 'title': ""Recognizing Israel's right to defend itself against attacks from Gaza, reaffirming the United States' strong support for Israel, and supporting the Israeli-Palestinian peace process."", 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2009-01-09,"{'yes': 222, 'no': 4, 'present': 22, 'not_voting': 8, 'majority_position': 'Yes'}",Recognizing Israel,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 168, 'no': 1, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2009/roll010.xml,13:40:00,"{'yes': 390, 'no': 5, 'present': 22, 'not_voting': 16}",http://clerk.house.gov/evs/2009/roll010.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/111/house/sessions/1/votes/10.json
