congress,chamber,session,roll_call,bill,date,democratic,description,independent,question,question_text,republican,result,source,time,total,url,vote_type,vote_uri
106,House,2,1,"{'bill_id': 'quorum-106', 'number': 'QUORUM', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2000-01-27,"{'yes': 0, 'no': 0, 'present': 158, 'not_voting': 53, 'majority_position': 'None'}",,"{'yes': 0, 'no': 0, 'present': 1, 'not_voting': 1}",Call of the House,,"{'yes': 0, 'no': 0, 'present': 154, 'not_voting': 67, 'majority_position': 'None'}",Passed,http://clerk.house.gov/evs/2000/roll001.xml,12:29:00,"{'yes': 0, 'no': 0, 'present': 313, 'not_voting': 121}",http://clerk.house.gov/evs/2000/roll001.xml,QUORUM,https://api.propublica.org/congress/v1/106/house/sessions/2/votes/1.json
106,House,2,2,"{'bill_id': 'hconres244-106', 'number': 'H.CON.RES.244', 'sponsor_id': 'T000188', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hconres244.json', 'title': 'Permitting the use of the rotunda of the Capitol for a ceremony as part of the commemoration of the days of remembrance of victims of the Holocaust.', 'latest_action': 'Message on Senate action sent to the House.'}",2000-01-31,"{'yes': 171, 'no': 0, 'present': 0, 'not_voting': 40, 'majority_position': 'Yes'}",Authorizing the Use of the Rotunda for Holocaust Memorial,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 1}",Suspend the Rules and Agree,,"{'yes': 167, 'no': 0, 'present': 0, 'not_voting': 54, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2000/roll002.xml,18:25:00,"{'yes': 339, 'no': 0, 'present': 0, 'not_voting': 95}",http://clerk.house.gov/evs/2000/roll002.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/2/votes/2.json
106,House,2,3,"{'bill_id': 'hr2130-106', 'number': 'H.R.2130', 'sponsor_id': 'U000031', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hr2130.json', 'title': 'An act to amend the Controlled Substances Act to direct the emergency scheduling of gamma hydroxybutyric acid, to provide for a national awareness campaign, and for other purposes.', 'latest_action': 'Became Public Law No: 106-172'}",2000-01-31,"{'yes': 173, 'no': 0, 'present': 0, 'not_voting': 38, 'majority_position': 'Yes'}",Hillory J. Farias and Samantha Reid Date-Rape Prevention Drug Act of 1999,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",Suspend the Rules and Agree to Senate Amendments,,"{'yes': 164, 'no': 2, 'present': 0, 'not_voting': 55, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2000/roll003.xml,18:36:00,"{'yes': 339, 'no': 2, 'present': 0, 'not_voting': 93}",http://clerk.house.gov/evs/2000/roll003.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/2/votes/3.json
106,House,2,4,"{'bill_id': 'hr764-106', 'number': 'H.R.764', 'sponsor_id': 'P000555', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hr764.json', 'title': 'To reduce the incidence of child abuse and neglect, and for other purposes.', 'latest_action': 'Became Public Law No: 106-177'}",2000-02-01,"{'yes': 200, 'no': 0, 'present': 0, 'not_voting': 11, 'majority_position': 'Yes'}",Child Abuse Prevention and Enforcement Act,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",Suspend the Rules and Agree to Senate Amendment,,"{'yes': 208, 'no': 2, 'present': 0, 'not_voting': 12, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2000/roll004.xml,15:03:00,"{'yes': 410, 'no': 2, 'present': 0, 'not_voting': 23}",http://clerk.house.gov/evs/2000/roll004.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/2/votes/4.json
106,House,2,5,"{'bill_id': 'hr1838-106', 'number': 'H.R.1838', 'sponsor_id': 'D000217', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hr1838.json', 'title': 'To assist in the enhancement of the security of Taiwan, and for other purposes.', 'latest_action': 'Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 503.'}",2000-02-01,"{'yes': 140, 'no': 59, 'present': 0, 'not_voting': 12, 'majority_position': 'Yes'}",Taiwan Security Enhancement Act,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 200, 'no': 10, 'present': 0, 'not_voting': 11, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2000/roll005.xml,15:13:00,"{'yes': 341, 'no': 70, 'present': 0, 'not_voting': 23}",http://clerk.house.gov/evs/2000/roll005.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/2/votes/5.json
106,House,2,6,"{'bill_id': 'hr2990-106', 'number': 'H.R.2990', 'sponsor_id': 'T000024', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hr2990.json', 'title': 'To amend the Internal Revenue Code of 1986 to allow individuals greater access to health insurance through a health care tax deduction, a long-term care deduction, and other health-related tax incentives, to amend the Employee Retirement Income Security Act of 1974 to provide access to and choice in health care through association health plans, to amend the Public Health Service Act to create new pooling opportunities for small employers to obtain greater access to health coverage through HealthMarts, and for other purposes.', 'latest_action': 'Resolving differences -- House actions. Status: On motion that the House instruct conferees Agreed to by the Yeas and Nays: 207 - 175, 28 Present (Roll no. 6).'}",2000-02-01,"{'yes': 200, 'no': 1, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}",Bipartisan Consensus Managed Care Improvement Act of 1999,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On Motion to Instruct Conferees,,"{'yes': 6, 'no': 173, 'present': 28, 'not_voting': 14, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2000/roll006.xml,16:44:00,"{'yes': 207, 'no': 175, 'present': 28, 'not_voting': 24}",http://clerk.house.gov/evs/2000/roll006.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/2/votes/6.json
106,House,2,7,"{'bill_id': 'hr2005-106', 'number': 'H.R.2005', 'sponsor_id': 'C000266', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hr2005.json', 'title': 'To establish a statute of repose for durable goods used in a trade or business.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Commerce, Science, and Transportation.'}",2000-02-02,"{'yes': 23, 'no': 176, 'present': 0, 'not_voting': 12, 'majority_position': 'No'}",Workplace Goods Job Growth and Competitiveness Act of 1999,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 198, 'no': 17, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2000/roll007.xml,12:35:00,"{'yes': 222, 'no': 194, 'present': 0, 'not_voting': 18}",http://clerk.house.gov/evs/2000/roll007.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/2/votes/7.json
106,House,2,8,"{'bill_id': 'hr1451-106', 'number': 'H.R.1451', 'sponsor_id': 'L000552', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hr1451.json', 'title': 'To establish the Abraham Lincoln Bicentennial Commission.', 'latest_action': 'Became Public Law No: 106-173.'}",2000-02-08,"{'yes': 189, 'no': 0, 'present': 0, 'not_voting': 22, 'majority_position': 'Yes'}",Abraham Lincoln Bicentennial Commission Act,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",Suspend the Rules and Agree to Senate Amendment,,"{'yes': 194, 'no': 9, 'present': 0, 'not_voting': 18, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2000/roll008.xml,18:27:00,"{'yes': 385, 'no': 9, 'present': 0, 'not_voting': 40}",http://clerk.house.gov/evs/2000/roll008.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/2/votes/8.json
106,House,2,9,"{'bill_id': 's632-106', 'number': 'S.632', 'sponsor_id': 'D000294', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/s632.json', 'title': 'A bill to provide assistance for poison prevention and to stabilize the funding of regional poison control centers.', 'latest_action': 'Became Public Law No: 106-174'}",2000-02-08,"{'yes': 189, 'no': 0, 'present': 0, 'not_voting': 22, 'majority_position': 'Yes'}",Poison Control Center Enhancement and Awareness Act,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 187, 'no': 16, 'present': 0, 'not_voting': 18, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2000/roll009.xml,18:37:00,"{'yes': 378, 'no': 16, 'present': 0, 'not_voting': 40}",http://clerk.house.gov/evs/2000/roll009.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/2/votes/9.json
106,House,2,10,"{'bill_id': 'hres418-106', 'number': 'H.RES.418', 'sponsor_id': 'W000194', 'api_uri': 'https://api.propublica.org/congress/v1/106/bills/hres418.json', 'title': 'Expressing the condolences of the House on the death of the Honorable Carl B. Albert, former Speaker of the House of Representatives.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2000-02-08,"{'yes': 186, 'no': 0, 'present': 0, 'not_voting': 25, 'majority_position': 'Yes'}",Expressing the Condolences of the House on the Death of the Honorable Carl B. Albert,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 202, 'no': 0, 'present': 0, 'not_voting': 19, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2000/roll010.xml,18:46:00,"{'yes': 390, 'no': 0, 'present': 0, 'not_voting': 44}",http://clerk.house.gov/evs/2000/roll010.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/106/house/sessions/2/votes/10.json
